timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889573,24.902,10.742,-336.914,6.836,-59.57
1573889573,29.785,15.625,-109.863,21.484,-91.309
1573889573,37.598,18.555,354.004,38.574,97.168
1573889573,30.273,18.066,221.68,33.203,145.996
1573889573,14.648,19.531,-251.953,17.09,-33.691
1573889573,5.371,15.137,-258.789,16.113,-97.656
1573889573,14.16,17.578,69.336,34.668,48.34
1573889573,16.113,22.461,135.254,34.668,163.574
1573889573,2.93,14.16,-394.531,8.789,49.805
1573889573,-1.953,7.324,-605.957,2.441,-115.723
1573889573,12.695,10.254,191.895,27.344,9.277
1573889573,29.297,13.184,407.715,45.41,157.715
1573889573,21.484,16.602,-178.223,24.414,49.805
1573889573,7.812,14.16,-461.914,0.977,-125.488
1573889573,20.508,19.043,48.828,21.973,-62.012
1573889573,37.598,23.438,354.004,42.969,125.488
1573889573,26.855,18.066,-20.996,23.438,101.074
1573889573,11.719,21.973,-381.836,-0.488,-70.801
1573889573,11.719,24.902,-159.18,7.812,-71.777
1573889573,35.156,19.531,262.695,42.48,113.281
1573889573,46.387,12.695,-186.523,41.504,122.559
1573889573,18.066,14.648,-498.535,3.906,-40.527
1573889573,8.789,17.09,-34.18,2.441,-82.52
1573889573,22.949,21.484,291.504,25.391,40.527
1573889573,28.809,24.414,227.539,27.344,145.996
1573889573,16.602,18.066,-5.371,3.418,57.617
1573889573,5.859,17.09,-28.32,-6.836,-71.289
1573889573,15.137,18.066,214.355,12.695,5.371
1573889573,25.879,17.09,306.152,24.414,148.438
1573889573,17.578,29.297,-83.984,3.906,106.445
1573889573,0,30.762,-271.973,-14.16,-23.926
1573889573,8.789,15.137,-204.102,-0.488,-61.523
1573889573,23.926,10.742,-147.949,13.184,85.449
1573889573,18.066,9.277,4.883,7.324,126.953
1573889573,5.859,7.812,-174.316,-8.789,-33.203
1573889573,8.789,20.508,-92.773,0,-78.125
1573889573,30.762,33.691,309.57,29.297,74.707
1573889573,27.832,28.809,322.266,25.879,161.621
1573889573,6.348,31.25,-125.977,1.465,5.859
1573889573,4.395,35.156,-175.781,0.977,-100.586
1573889573,20.02,24.414,287.598,24.414,27.832
1573889573,28.32,18.066,235.84,32.715,144.043
1573889573,15.625,15.625,-352.051,11.23,36.133
1573889573,5.371,19.043,-639.16,-0.488,-106.445
1573889573,19.531,32.227,-64.941,22.949,-37.598
1573889573,38.086,36.133,431.152,42.48,124.023
