timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889645.911,29.297,28.320,151.855,19.043,121.094
1573889645.915,17.090,24.902,-164.551,4.883,-60.547
1573889645.919,21.973,25.391,-106.445,16.113,-89.355
1573889645.923,41.504,33.691,307.129,44.922,112.793
1573889645.926,42.480,25.391,240.723,40.527,145.020
1573889645.930,28.320,19.043,-275.879,17.578,-22.949
1573889645.934,27.344,21.484,-622.070,19.531,-109.863
1573889645.938,43.945,24.414,-198.730,42.969,37.598
1573889645.942,50.781,29.785,246.094,48.340,156.250
1573889645.946,40.527,26.855,-143.066,27.832,26.855
1573889645.950,36.133,23.926,-280.273,24.902,-68.848
1573889645.954,45.898,28.320,228.516,40.527,41.016
1573889645.958,54.199,31.738,434.570,41.504,169.434
1573889645.962,47.363,30.762,-25.879,24.414,77.637
1573889645.965,39.551,28.320,-308.105,16.113,-75.684
1573889645.969,52.734,35.645,90.820,31.250,-16.602
1573889645.973,65.430,40.527,403.809,48.340,137.695
1573889645.977,52.246,23.438,-152.832,34.180,81.055
1573889645.981,30.273,14.648,-694.336,12.695,-100.098
1573889645.985,26.855,25.391,-217.285,20.020,-81.543
1573889645.989,38.574,31.250,354.004,43.457,97.168
1573889645.993,33.203,31.250,-51.758,38.086,114.746
1573889645.997,18.066,28.809,-643.555,17.090,-56.152
1573889646.001,17.578,22.949,-249.512,22.949,-102.051
1573889646.005,37.598,25.391,272.949,48.828,50.781
1573889646.008,44.434,24.414,253.906,48.340,164.062
1573889646.012,32.227,18.066,-107.910,23.926,52.734
1573889646.016,31.738,25.879,-126.465,22.461,-59.570
1573889646.020,42.480,35.645,246.582,42.480,34.668
1573889646.024,50.781,34.668,243.652,51.270,152.344
1573889646.028,47.852,23.438,-247.559,33.691,71.289
1573889646.032,37.598,18.555,-421.387,20.020,-71.289
1573889646.036,41.016,25.391,2.930,35.645,-22.461
1573889646.040,54.199,31.738,-11.719,49.805,105.469
