timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889820.614,20.508,42.969,-137.695,3.418,51.758
1573889820.618,11.719,35.645,-494.141,-7.812,-98.145
1573889820.622,20.996,37.109,134.277,17.090,7.812
1573889820.626,42.969,41.992,601.562,41.992,170.410
1573889820.630,36.621,41.504,50.781,26.367,101.562
1573889820.633,20.508,38.574,-685.547,7.324,-98.633
1573889820.637,24.902,36.621,-379.395,18.555,-63.965
1573889820.641,39.551,31.738,397.461,40.039,137.207
1573889820.645,39.062,24.414,104.492,31.738,123.047
1573889820.649,21.973,20.020,-844.238,3.418,-51.758
1573889820.653,11.719,26.367,-533.691,3.418,-57.617
1573889820.657,32.227,39.551,458.984,37.109,107.910
1573889820.661,43.457,45.410,362.793,41.016,183.594
1573889820.665,27.344,35.156,-494.629,13.672,7.812
1573889820.669,17.090,28.320,-504.395,10.254,-106.934
1573889820.673,28.809,29.785,362.305,32.715,59.570
1573889820.676,41.992,23.926,551.270,44.922,200.684
1573889820.680,41.016,25.391,-213.379,31.250,84.961
1573889820.684,23.438,32.715,-648.438,6.836,-80.078
1573889820.688,19.531,22.461,44.434,14.648,-15.625
1573889820.692,35.645,21.973,383.301,32.227,145.020
1573889820.696,30.273,33.691,-261.719,12.207,105.469
1573889820.700,10.254,33.691,-533.691,-10.742,-79.590
1573889820.704,21.973,34.180,-18.555,8.301,-63.965
1573889820.708,41.016,38.086,560.547,32.227,129.883
1573889820.712,38.086,33.203,316.406,18.066,148.926
1573889820.715,25.391,30.273,-281.738,-2.930,-41.016
1573889820.719,22.949,35.645,-272.461,6.348,-119.629
1573889820.723,38.086,38.574,324.707,38.574,50.781
1573889820.727,45.410,36.621,299.805,40.527,148.438
1573889820.731,30.273,33.203,-406.738,12.695,-5.371
1573889820.735,23.926,22.949,-434.570,8.301,-102.051
1573889820.739,42.969,18.066,-44.922,33.691,-6.836
1573889820.743,56.152,24.414,277.832,47.852,141.602
1573889820.747,45.898,28.320,129.395,27.344,96.680
1573889820.751,26.855,26.367,-375.488,9.277,-96.191
1573889820.755,31.738,29.785,77.637,27.344,-24.902
1573889820.758,49.316,32.715,782.715,45.898,184.082
1573889820.762,44.922,25.391,355.469,36.133,127.441
1573889820.766,29.785,23.438,-386.230,12.207,-78.125
1573889820.770,27.832,24.902,-204.102,19.043,-93.262
1573889820.774,43.457,28.809,381.836,43.457,93.750
1573889820.778,49.316,32.227,248.535,40.527,164.062
1573889820.782,31.738,24.414,-621.582,12.695,-25.879
1573889820.786,18.066,16.602,-727.539,1.953,-114.746
1573889820.790,29.785,24.414,351.074,28.320,64.941
1573889820.794,40.039,41.016,607.422,35.156,159.668
1573889820.798,26.855,39.062,-193.359,7.324,8.789
1573889820.801,19.531,27.344,-464.355,-0.488,-136.719
1573889820.805,35.156,31.738,223.145,30.273,-43.457
1573889820.809,48.828,39.551,583.008,48.828,129.395
1573889820.813,40.527,45.410,15.137,26.367,90.332
1573889820.817,26.367,42.480,-401.855,7.324,-76.660
1573889820.821,34.180,34.180,-88.379,28.320,-80.078
1573889820.825,48.340,36.621,327.637,46.387,103.516
1573889820.829,43.945,40.039,-211.426,26.367,92.285
1573889820.833,31.738,38.086,-866.211,4.395,-98.145
1573889820.837,37.109,35.645,-347.168,23.438,-100.586
1573889820.840,49.805,38.574,379.883,48.340,70.312
1573889820.844,50.781,38.574,351.562,42.480,163.574
1573889820.848,37.109,36.621,-141.113,17.578,36.133
1573889820.852,27.344,39.551,-196.777,12.207,-88.379
1573889820.856,41.504,41.992,393.066,39.551,53.711
1573889820.860,53.711,44.434,522.461,47.852,183.105
1573889820.864,39.551,46.387,-80.566,26.367,49.316
1573889820.868,28.320,45.898,-511.719,16.113,-112.305
1573889820.872,38.086,40.527,-255.859,33.203,-53.223
1573889820.876,46.387,35.156,128.906,43.457,149.902
1573889820.880,36.621,44.434,-34.180,26.855,108.887
1573889820.883,22.461,58.594,-395.508,7.812,-77.637
1573889820.887,30.273,59.570,-63.965,24.414,-50.781
1573889820.891,37.598,52.246,470.703,43.457,138.184
1573889820.895,29.785,48.828,298.340,25.391,158.203
1573889820.899,19.043,52.246,-388.184,2.441,-72.266
1573889820.903,20.996,48.828,-395.996,8.789,-142.578
1573889820.907,41.016,44.434,371.094,36.133,71.289
1573889820.911,49.316,52.246,495.117,42.969,176.758
1573889820.915,38.574,59.082,-342.285,24.414,26.367
1573889820.919,31.738,60.059,-607.422,16.113,-90.820
1573889820.923,40.527,55.176,213.867,37.109,27.832
1573889820.926,54.688,50.781,599.121,50.293,174.316
1573889820.930,43.945,46.387,-113.770,24.902,50.293
1573889820.934,29.297,47.852,-867.188,9.766,-125.488
1573889820.938,38.574,49.316,-232.422,33.203,-37.109
1573889820.942,51.758,44.922,587.891,53.711,151.855
1573889820.946,45.898,44.922,-10.742,34.668,81.543
1573889820.950,24.902,43.457,-720.215,11.719,-106.934
1573889820.954,23.438,41.504,-262.207,27.344,-111.816
1573889820.958,37.598,37.598,516.602,46.875,91.309
1573889820.962,30.762,36.621,105.469,30.273,136.719
1573889820.965,7.324,38.574,-863.281,-6.348,-80.078
1573889820.969,12.207,34.180,-458.496,1.465,-100.586
1573889820.973,31.738,28.809,491.211,29.785,85.938
1573889820.977,33.203,28.809,434.082,28.320,187.500
1573889820.981,23.926,32.715,-408.203,10.254,18.555
1573889820.985,18.555,37.598,-571.289,5.371,-156.738
1573889820.989,32.715,38.574,223.145,27.344,-6.348
1573889820.993,45.898,42.480,571.777,42.480,188.965
1573889820.997,28.320,41.992,-22.461,20.508,83.008
1573889821.001,19.043,40.039,-404.785,7.324,-96.680
1573889821.005,35.645,38.574,-58.105,34.180,-52.734
1573889821.008,53.711,31.738,260.742,55.176,117.188
1573889821.012,49.805,27.832,-70.801,39.062,130.859
1573889821.016,34.668,29.785,-455.566,19.043,-31.738
1573889821.020,39.062,32.715,-163.574,30.273,-74.219
1573889821.024,54.688,39.062,246.094,53.711,99.121
1573889821.028,53.223,42.480,239.746,49.805,170.898
1573889821.032,31.250,31.250,-241.211,19.043,-16.602
1573889821.036,28.320,23.926,-322.754,20.020,-105.957
1573889821.040,46.387,26.855,318.848,48.340,51.270
1573889821.044,52.246,27.832,533.203,51.270,171.875
1573889821.048,39.551,26.367,-129.883,25.879,21.484
1573889821.051,34.180,30.273,-516.602,18.555,-133.301
1573889821.055,53.711,34.668,-41.504,44.922,-21.973
1573889821.059,63.477,30.762,341.309,53.223,164.551
1573889821.063,51.758,26.367,-80.078,28.809,120.605
1573889821.067,34.668,14.160,-701.660,3.418,-43.457
1573889821.071,36.621,12.207,-289.551,12.207,-20.508
1573889821.075,53.711,24.414,600.586,40.039,151.367
1573889821.079,52.246,30.762,363.770,32.227,133.789
1573889821.083,30.273,27.832,-525.879,3.418,-51.270
1573889821.087,29.297,27.832,-360.352,13.672,-66.895
1573889821.090,53.223,27.832,591.309,49.805,108.887
1573889821.094,60.547,27.832,534.668,51.270,173.340
1573889821.098,45.898,39.551,-262.207,28.320,-4.395
1573889821.102,39.062,36.621,-505.859,26.855,-141.602
1573889821.106,51.758,31.738,122.559,50.781,-5.859
1573889821.110,58.594,32.715,513.672,54.688,170.410
1573889821.114,41.992,30.273,-371.094,27.344,32.715
1573889821.118,28.809,37.598,-777.832,17.578,-137.207
1573889821.122,40.527,43.945,139.648,37.598,-48.340
1573889821.126,55.176,33.203,650.391,52.246,140.625
1573889821.130,49.316,21.484,132.812,35.645,85.449
1573889821.133,25.391,19.043,-272.461,11.230,-88.379
1573889821.137,29.297,23.438,217.285,27.344,-51.270
1573889821.141,55.176,29.785,729.980,56.152,112.305
1573889821.145,51.270,35.156,443.359,39.551,127.441
1573889821.149,30.273,42.480,-253.418,12.695,-35.156
1573889821.153,29.785,39.062,-130.371,22.461,-93.750
1573889821.157,43.945,37.109,469.238,47.363,53.711
1573889821.161,46.387,34.180,382.324,42.969,173.340
1573889821.165,24.414,23.438,-5.859,10.742,26.855
1573889821.169,12.695,24.902,-76.660,2.930,-133.301
1573889821.173,35.156,38.574,435.059,30.762,-1.953
1573889821.176,42.480,36.621,778.320,39.062,191.406
1573889821.180,25.879,23.926,281.738,13.184,62.500
1573889821.184,16.113,24.414,-209.473,1.953,-138.184
1573889821.188,31.250,32.227,284.668,29.785,-41.016
