timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889497.505,20.508,15.625,-74.219,14.160,90.820
1573889497.508,12.207,18.555,-177.246,0.977,-61.035
1573889497.512,20.508,21.973,24.902,19.043,-70.312
1573889497.516,29.785,14.648,213.379,35.156,98.145
1573889497.520,25.391,4.883,128.906,20.020,119.629
1573889497.524,10.254,6.348,-371.094,-1.465,-86.914
1573889497.528,13.184,16.113,-241.211,9.277,-99.121
1573889497.532,28.809,17.578,161.133,27.832,81.543
1573889497.536,31.738,15.625,-41.016,20.996,139.648
1573889497.540,23.438,18.555,-79.590,4.883,36.133
1573889497.544,20.020,16.113,57.617,7.812,-63.477
1573889497.548,35.156,18.066,309.570,30.762,34.180
1573889497.551,49.316,20.996,431.152,40.527,155.762
1573889497.555,41.016,21.484,180.664,21.484,62.988
1573889497.559,28.809,21.973,-64.941,6.836,-88.379
1573889497.563,29.785,18.555,141.113,14.648,-22.461
1573889497.567,43.945,28.320,410.645,35.156,150.391
1573889497.571,44.434,43.457,79.102,27.344,102.539
1573889497.575,26.367,31.250,-344.727,3.906,-72.266
1573889497.579,21.484,19.531,-374.023,11.719,-76.172
1573889497.583,30.762,25.391,77.637,25.879,92.285
1573889497.587,30.273,26.367,344.727,19.531,145.508
1573889497.590,19.043,27.832,-101.074,7.812,-29.785
1573889497.594,9.277,31.250,-168.945,6.348,-102.539
1573889497.598,20.020,36.133,408.691,25.879,77.148
1573889497.602,28.320,38.086,561.035,25.879,193.848
1573889497.606,11.719,26.367,11.230,0.000,35.645
1573889497.610,0.977,13.184,-200.195,-1.465,-104.492
1573889497.614,13.184,16.113,174.316,26.367,-1.953
1573889497.618,27.344,18.066,205.078,42.969,141.113
1573889497.622,22.461,19.531,-189.941,22.461,67.871
1573889497.626,11.230,22.949,-461.426,11.719,-121.094
1573889497.630,14.160,23.438,-36.621,32.227,-45.898
1573889497.633,28.320,23.926,538.086,47.363,164.062
1573889497.637,29.297,18.555,57.129,35.156,127.930
1573889497.641,12.695,14.160,-575.684,6.836,-58.594
1573889497.645,9.277,22.949,-153.320,13.184,-76.172
1573889497.649,25.879,22.461,394.531,39.062,104.004
1573889497.653,31.250,13.184,243.652,32.227,159.668
1573889497.657,16.602,15.625,-194.824,6.836,-15.625
1573889497.661,12.695,16.602,-131.348,6.348,-103.516
1573889497.665,33.691,19.531,146.973,29.785,32.227
1573889497.669,46.387,27.344,-138.672,31.250,126.953
1573889497.673,33.203,26.367,-524.902,4.395,-11.719
1573889497.676,22.461,16.113,-246.582,-1.465,-98.145
1573889497.680,28.809,4.395,84.961,18.066,-4.883
1573889497.684,39.062,8.301,91.309,29.297,101.562
1573889497.688,28.809,11.719,-61.035,11.230,66.406
1573889497.692,14.648,13.184,-164.062,-2.441,-58.594
1573889497.696,15.625,19.043,21.973,15.625,-28.809
1573889497.700,23.438,20.508,280.273,29.785,130.371
1573889497.704,22.461,18.555,174.316,20.996,136.719
1573889497.708,16.113,13.184,-167.480,10.742,-39.551
1573889497.712,19.043,15.625,-297.852,21.484,-79.590
1573889497.715,26.855,20.020,-48.828,36.621,86.426
1573889497.719,29.297,18.555,131.348,34.180,152.344
1573889497.723,17.578,9.277,-92.285,18.066,16.602
1573889497.727,9.766,5.859,-372.559,11.230,-90.820
1573889497.731,25.879,15.137,-274.902,31.250,12.695
1573889497.735,41.992,30.762,243.164,42.969,187.500
1573889497.739,38.574,29.785,-109.375,29.785,55.664
1573889497.743,22.461,20.996,-470.215,13.184,-113.281
1573889497.747,26.855,27.344,72.266,23.438,6.836
1573889497.751,46.875,31.738,447.754,40.039,159.180
1573889497.755,42.969,27.832,147.949,21.973,115.234
1573889497.758,24.902,27.344,-322.754,-3.418,-63.477
1573889497.762,22.461,28.320,-271.973,2.441,-83.496
1573889497.766,36.133,37.109,141.113,22.461,89.355
1573889497.770,33.203,39.062,165.039,10.254,141.113
1573889497.774,14.648,25.391,-522.949,-21.973,-55.664
1573889497.778,15.137,24.414,-503.418,-15.625,-135.254
1573889497.782,30.273,33.691,261.719,17.090,60.547
1573889497.786,31.738,34.668,289.551,17.090,174.805
1573889497.790,19.531,29.785,-125.000,-7.812,38.574
1573889497.794,22.949,25.879,-152.344,0.977,-68.359
1573889497.798,34.668,23.438,116.699,24.902,20.020
1573889497.801,37.598,20.020,188.477,30.762,128.418
1573889497.805,28.320,18.555,-227.051,16.113,47.852
1573889497.809,15.625,24.902,-464.355,1.953,-86.914
1573889497.813,23.926,23.438,-41.016,27.832,-25.391
1573889497.817,39.062,17.090,94.727,44.434,103.516
1573889497.821,38.086,27.344,-393.555,23.438,60.547
1573889497.825,27.344,28.809,-420.898,9.277,-62.012
1573889497.829,26.855,13.672,-2.441,20.020,-49.805
1573889497.833,39.062,15.137,391.602,40.039,130.859
1573889497.837,41.992,19.043,354.980,34.668,181.152
1573889497.840,28.320,22.461,100.098,12.695,26.367
1573889497.844,25.879,26.367,133.301,19.043,-44.434
1573889497.848,40.527,16.113,425.293,39.551,85.449
1573889497.852,41.992,8.301,312.012,36.133,149.902
