timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889338.739,38.574,39.551,260.742,44.922,144.043
1573889338.743,27.832,30.273,3.418,23.438,103.516
1573889338.747,13.184,31.250,-347.168,3.906,-56.152
1573889338.751,18.066,37.109,-131.836,22.461,-59.082
1573889338.755,31.738,42.480,243.164,44.922,104.492
1573889338.758,32.227,38.086,-42.969,30.762,125.488
1573889338.762,15.625,35.156,-459.473,3.418,-22.461
1573889338.766,18.066,39.551,-552.734,9.277,-101.562
1573889338.770,29.785,35.645,-295.898,29.785,5.859
1573889338.774,26.855,32.715,65.918,23.926,126.465
1573889338.778,20.508,32.227,-314.453,4.395,2.930
1573889338.782,9.766,30.273,-503.418,-4.883,-129.883
1573889338.786,10.742,30.273,6.836,8.789,-14.160
1573889338.790,25.391,34.668,196.289,21.973,119.629
1573889338.794,20.020,25.391,-252.930,5.371,33.203
1573889338.798,-9.766,10.742,-457.520,-23.926,-106.445
1573889338.801,-5.859,15.137,-106.445,-7.324,-37.109
1573889338.805,25.879,20.508,44.434,34.668,106.934
1573889338.809,10.254,18.555,-412.598,10.742,70.312
1573889338.813,-18.066,16.113,-901.367,-25.391,-112.305
1573889338.817,-12.207,15.625,-417.480,-4.883,-103.027
1573889338.821,-0.977,15.137,229.004,24.902,96.191
1573889338.825,-7.324,16.602,29.785,16.113,138.184
1573889338.829,-12.695,18.555,-300.293,-7.812,5.859
1573889338.833,-8.301,19.531,-94.727,-4.395,-67.383
1573889338.837,7.812,21.973,339.355,19.043,85.449
1573889338.840,20.996,17.578,234.375,27.344,177.246
1573889338.844,12.695,13.672,-280.273,6.836,12.207
1573889338.848,5.859,18.066,-345.703,0.488,-130.859
1573889338.852,20.020,19.531,-5.371,26.855,7.324
1573889338.856,37.109,22.461,-68.359,37.598,150.391
1573889338.860,28.809,33.203,-386.719,18.066,63.965
1573889338.864,8.301,34.180,-312.988,1.953,-75.195
1573889338.868,17.578,28.809,16.602,23.438,-56.641
1573889338.872,34.668,23.926,-67.383,40.527,86.914
1573889338.876,26.855,22.461,-312.988,20.996,88.379
1573889338.880,10.254,22.949,-291.992,1.953,-69.336
1573889338.883,12.207,23.438,-160.156,17.090,-107.422
1573889338.887,26.367,19.043,173.828,41.016,75.684
1573889338.891,11.230,10.254,222.656,15.625,162.109
1573889338.895,-8.789,7.812,-120.117,-18.066,-5.371
1573889338.899,-5.371,7.812,-376.953,-8.789,-117.188
1573889338.903,4.395,9.277,-155.273,12.695,33.203
1573889338.907,11.230,13.672,174.805,15.137,163.086
1573889338.911,1.953,13.672,-93.750,-8.789,37.109
1573889338.915,-12.207,9.766,-450.195,-25.879,-121.094
1573889338.919,-5.859,6.836,-171.875,-9.277,-42.480
1573889338.923,9.766,10.742,291.504,10.254,141.113
1573889338.926,-0.488,10.742,30.762,-3.906,80.566
1573889338.930,-16.602,17.578,-316.895,-21.973,-89.844
1573889338.934,-12.695,20.996,-38.086,-4.883,-62.500
1573889338.938,4.883,16.602,326.172,24.902,95.703
1573889338.942,8.789,16.113,90.332,16.602,94.727
1573889338.946,-5.371,14.648,-422.852,-5.371,-81.543
1573889338.950,-0.977,11.719,-358.398,7.812,-102.539
1573889338.954,14.160,13.672,214.355,32.715,80.566
1573889338.958,24.414,16.602,253.906,34.180,134.766
1573889338.962,15.137,9.766,-452.637,7.812,-23.438
1573889338.965,6.836,9.277,-394.531,-0.977,-102.539
1573889338.969,25.391,18.066,312.500,30.273,22.461
1573889338.973,35.645,14.160,276.855,38.086,135.254
1573889338.977,18.555,7.812,-82.031,8.301,29.297
1573889338.981,7.324,7.812,-6.348,-1.953,-104.004
1573889338.985,21.484,11.719,485.352,21.973,-11.230
1573889338.989,33.691,11.230,641.602,32.715,140.625
1573889338.993,22.461,4.395,210.449,13.672,91.309
1573889338.997,7.812,7.324,-115.234,-3.418,-83.008
1573889339.001,10.742,15.625,237.793,7.812,-79.102
1573889339.005,23.438,12.695,580.566,25.391,112.305
1573889339.008,16.113,1.953,185.059,6.836,123.047
1573889339.012,-5.859,8.301,63.965,-27.832,-36.133
1573889339.016,-5.859,19.531,401.367,-22.461,-83.008
1573889339.020,12.695,16.602,679.688,7.812,67.871
1573889339.024,16.602,13.672,631.836,8.789,167.480
1573889339.028,5.371,13.184,242.676,-15.625,31.738
1573889339.032,-0.488,19.043,200.684,-16.113,-82.520
1573889339.036,21.973,19.531,579.102,28.320,30.273
1573889339.040,51.270,27.832,568.359,56.641,158.691
1573889339.044,40.039,44.922,103.516,22.949,55.176
1573889339.048,15.625,45.410,55.176,-3.906,-83.008
1573889339.051,24.902,43.457,213.379,25.391,-27.344
1573889339.055,43.945,34.668,403.809,47.363,136.719
1573889339.059,39.551,29.297,516.602,34.180,143.066
1573889339.063,24.414,35.156,154.297,12.695,-46.875
1573889339.067,26.367,34.180,190.430,20.508,-87.891
1573889339.071,46.387,28.809,628.418,46.875,98.633
1573889339.075,48.828,36.133,528.320,44.434,138.672
1573889339.079,22.949,38.086,-14.648,10.254,-41.992
1573889339.083,17.578,30.762,-47.363,7.812,-92.773
1573889339.087,36.621,36.133,298.828,41.504,52.246
1573889339.090,39.062,39.062,314.941,39.062,160.156
1573889339.094,27.832,31.738,-224.121,8.789,21.973
1573889339.098,19.531,32.227,-548.828,-0.977,-133.789
1573889339.102,22.949,29.785,150.879,17.578,18.066
1573889339.106,28.320,22.461,552.734,26.367,179.688
1573889339.110,16.113,19.043,47.852,0.488,79.102
1573889339.114,1.465,20.996,-220.215,-14.648,-77.148
1573889339.118,6.836,25.879,147.949,1.465,-41.504
1573889339.122,16.602,23.438,416.504,19.531,127.930
1573889339.126,14.648,19.531,34.180,7.812,104.492
1573889339.130,2.441,18.555,-345.215,-15.137,-80.566
1573889339.133,5.859,20.020,-229.492,0.488,-104.492
1573889339.137,27.832,20.020,144.043,26.855,94.727
1573889339.141,36.133,17.578,-171.875,22.949,138.184
1573889339.145,22.461,20.020,-655.273,0.000,-39.551
1573889339.149,19.043,29.785,-183.594,6.836,-82.520
1573889339.153,40.527,36.621,251.953,42.969,57.617
1573889339.157,55.176,31.738,156.250,48.828,156.738
1573889339.161,38.086,29.785,-206.055,21.973,32.715
1573889339.165,29.297,29.297,-250.000,21.484,-95.215
1573889339.169,46.875,24.414,17.578,49.805,-6.348
1573889339.173,52.734,20.508,140.137,57.617,150.879
1573889339.176,42.480,22.949,-142.090,38.086,72.754
1573889339.180,29.785,21.973,-521.484,23.438,-115.723
1573889339.184,30.762,21.973,-436.035,33.691,-79.590
1573889339.188,44.922,26.855,-248.047,54.688,97.656
1573889339.192,38.086,24.414,-180.176,41.992,113.770
1573889339.196,18.555,23.438,-392.578,17.090,-65.918
1573889339.200,12.207,23.926,-407.715,21.973,-114.746
1573889339.204,20.508,20.996,130.859,38.574,80.078
1573889339.208,24.902,18.066,293.945,34.180,182.129
1573889339.212,10.254,17.090,-84.473,12.695,26.367
1573889339.215,0.488,19.043,-189.941,7.324,-87.402
1573889339.219,12.207,21.973,196.777,29.785,40.039
1573889339.223,21.973,23.926,318.359,36.621,154.297
1573889339.227,14.648,22.461,-243.652,13.184,6.836
1573889339.231,8.301,17.578,-777.832,-6.836,-159.180
1573889339.235,13.184,18.066,-363.281,11.230,-52.246
1573889339.239,21.484,25.391,357.910,29.297,156.250
1573889339.243,25.391,30.762,146.973,15.625,116.699
1573889339.247,20.020,24.902,-282.715,2.930,-93.262
1573889339.251,23.438,22.461,91.797,15.137,-57.129
1573889339.255,43.945,24.902,483.887,42.480,139.160
1573889339.258,49.316,26.367,166.504,41.016,127.930
1573889339.262,36.621,27.832,-204.590,15.625,-45.410
1573889339.266,30.762,24.414,45.410,19.531,-74.707
1573889339.270,44.434,29.785,569.336,48.828,108.398
1573889339.274,52.734,30.273,311.523,52.246,180.664
1573889339.278,34.668,20.508,-504.395,21.484,-11.719
1573889339.282,24.902,22.461,-351.562,17.578,-122.559
1573889339.286,40.039,29.785,322.754,44.434,15.625
1573889339.290,48.828,32.715,328.125,49.805,141.602
1573889339.294,31.738,28.320,-73.242,22.949,51.270
1573889339.298,14.648,23.926,-145.996,7.812,-101.074
1573889339.301,17.090,18.555,227.051,22.461,-18.555
1573889339.305,24.414,20.020,460.938,39.551,170.410
1573889339.309,22.461,20.996,10.742,23.438,98.145
1573889339.313,9.277,14.160,-291.016,-3.418,-73.730
1573889339.317,10.742,11.719,6.836,7.812,-78.125
1573889339.321,28.809,15.625,205.078,33.203,78.613
1573889339.325,29.297,16.113,-47.852,21.973,131.836
1573889339.329,11.719,12.695,-383.301,-3.418,-57.617
1573889339.333,12.207,20.020,-179.199,8.789,-119.141
1573889339.337,30.762,22.949,-100.098,34.180,17.578
1573889339.340,31.738,19.043,-179.688,28.320,108.398
1573889339.344,20.020,23.926,-111.328,4.883,43.945
1573889339.348,12.695,20.996,-209.961,3.418,-87.402
1573889339.352,18.555,18.555,26.367,29.297,-10.742
1573889339.356,31.738,22.949,358.887,42.969,172.363
1573889339.360,29.297,29.297,88.379,25.879,92.773
1573889339.364,20.020,30.273,-259.766,14.160,-86.914
1573889339.368,31.250,21.484,-90.820,37.109,-27.344
1573889339.372,50.293,21.484,98.145,59.082,125.977
1573889339.376,43.945,21.484,-172.852,41.992,88.867
1573889339.380,26.367,15.625,-567.871,15.137,-78.613
1573889339.383,26.367,18.066,-542.969,21.484,-110.840
1573889339.387,32.715,20.996,71.777,42.480,67.383
1573889339.391,31.250,16.113,221.680,36.133,142.090
1573889339.395,17.578,15.625,-233.398,8.301,-9.766
1573889339.399,14.160,20.508,-130.371,6.836,-56.641
1573889339.403,25.391,28.320,419.434,30.273,96.191
1573889339.407,32.227,29.785,403.320,36.133,173.828
1573889339.411,21.484,23.926,-186.523,15.625,16.602
1573889339.415,8.301,19.531,-468.750,8.789,-131.348
1573889339.419,21.973,18.555,-111.328,35.645,-23.438
1573889339.423,34.668,23.438,76.660,54.199,124.023
1573889339.426,26.855,26.367,-489.746,32.715,46.387
1573889339.430,20.996,33.203,-752.441,14.160,-136.719
1573889339.434,21.484,40.527,-73.730,27.344,-89.355
1573889339.438,35.645,41.992,298.340,44.922,107.422
1573889339.442,40.039,31.738,11.230,31.738,121.582
1573889339.446,22.949,24.414,-243.164,4.883,-50.781
1573889339.450,22.461,30.273,5.371,12.695,-79.102
1573889339.454,39.062,39.551,317.383,43.457,96.680
1573889339.458,39.551,41.016,198.730,42.969,167.480
1573889339.462,20.996,29.297,-275.879,14.160,-1.953
1573889339.465,11.230,24.902,-407.715,10.742,-121.582
1573889339.469,24.902,33.203,-41.016,36.621,25.879
1573889339.473,33.203,36.621,-157.715,41.016,128.418
1573889339.477,17.090,33.691,-323.730,9.766,28.320
1573889339.481,7.324,29.785,-324.707,-1.953,-108.398
1573889339.485,20.020,33.691,-46.875,21.973,-21.484
1573889339.489,40.039,40.039,305.176,36.133,169.434
1573889339.493,33.691,37.109,62.988,17.578,99.609
1573889339.497,15.137,35.156,-242.188,0.977,-75.195
1573889339.501,21.484,38.086,-45.898,17.578,-47.852
1573889339.505,43.945,45.410,250.000,43.457,109.375
1573889339.508,46.387,41.504,-13.184,35.645,131.836
1573889339.512,29.785,30.273,-414.551,16.602,-27.832
1573889339.516,30.762,27.832,-512.695,24.902,-105.469
1573889339.520,45.410,32.227,-167.480,49.805,49.316
1573889339.524,53.711,38.574,228.027,55.176,166.992
1573889339.528,45.410,35.156,-104.980,33.203,32.715
