timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889166.145,-0.488,92.285,-543.945,4.395,-109.863
1573889166.149,25.879,104.492,-298.340,41.504,18.066
1573889166.153,36.133,111.328,-635.254,42.969,86.914
1573889166.157,17.090,109.863,-931.152,5.371,-35.156
1573889166.161,2.930,109.863,-672.852,1.953,-133.789
1573889166.165,21.484,111.328,-412.109,41.992,-5.859
1573889166.169,41.016,107.910,-767.578,50.293,104.980
1573889166.173,15.625,105.957,-1000.000,14.160,0.488
1573889166.176,-0.488,110.840,-803.223,-0.488,-130.859
1573889166.180,18.066,119.141,-443.359,28.320,-69.824
1573889166.184,32.715,120.117,-347.656,47.852,102.539
1573889166.188,22.949,116.699,-697.266,31.250,79.590
1573889166.192,-2.930,121.582,-953.613,3.418,-103.516
1573889166.196,-4.883,133.301,-672.852,7.812,-117.676
1573889166.200,19.531,142.090,-365.234,43.457,65.430
1573889166.204,26.855,132.324,-523.438,33.203,128.418
1573889166.208,-0.488,119.629,-822.754,-7.812,-33.691
1573889166.212,-9.766,121.094,-752.441,2.930,-123.047
1573889166.215,17.090,117.676,-541.504,40.039,14.648
1573889166.219,24.414,104.492,-625.000,41.992,116.211
1573889166.223,0.977,105.957,-879.395,3.906,5.859
1573889166.227,-7.812,116.211,-991.211,-3.906,-172.852
1573889166.231,4.395,122.559,-749.512,27.344,-83.008
1573889166.235,16.602,117.676,-470.703,41.016,125.488
1573889166.239,7.812,98.633,-749.023,16.113,56.152
1573889166.243,-12.695,96.680,-885.742,-9.766,-118.652
1573889166.247,-9.277,103.516,-457.520,6.348,-77.637
1573889166.251,14.160,92.285,-154.297,30.762,96.680
1573889166.255,18.555,71.289,-533.691,18.066,80.078
1573889166.258,-2.930,64.941,-952.637,-11.719,-122.070
1573889166.262,-8.789,75.684,-637.695,-3.906,-147.949
1573889166.266,15.625,75.684,-88.867,26.367,53.223
1573889166.270,30.762,53.711,-407.715,22.461,94.238
1573889166.274,3.906,38.574,-969.238,-10.742,-87.891
1573889166.278,-28.320,41.016,-513.672,-18.066,-146.484
1573889166.282,-7.812,39.551,111.328,12.207,26.367
1573889166.286,26.855,39.062,-146.973,23.926,120.117
1573889166.290,11.719,36.621,-721.191,0.000,-41.504
1573889166.294,-26.367,32.715,-559.082,-21.973,-168.945
1573889166.298,-20.020,37.109,-34.668,2.441,-48.340
1573889166.301,14.160,35.645,-139.160,33.203,101.562
1573889166.305,2.930,37.598,-727.539,9.766,33.691
1573889166.309,-24.414,53.711,-804.688,-18.066,-109.375
1573889166.313,-18.555,56.152,-279.785,11.230,-78.125
1573889166.317,18.066,36.133,-382.324,42.969,47.363
1573889166.321,21.973,26.855,-888.184,24.902,38.086
1573889166.325,-9.766,35.645,-733.887,-8.789,-98.633
1573889166.329,-10.742,38.574,-339.844,4.883,-133.789
1573889166.333,7.324,36.133,-180.176,39.551,0.488
1573889166.337,15.625,36.133,-386.719,30.273,83.496
1573889166.340,6.836,27.344,-640.137,-5.859,-39.551
1573889166.344,-8.789,22.949,-505.859,-4.883,-133.301
1573889166.348,6.348,29.297,-184.570,38.086,-18.555
1573889166.352,25.879,26.855,-327.637,47.363,122.070
1573889166.356,12.207,20.996,-801.758,15.625,19.043
1573889166.360,1.953,27.344,-947.754,2.441,-169.922
1573889166.364,11.230,38.574,-679.199,28.809,-88.867
1573889166.368,28.809,35.645,-383.789,48.828,80.566
1573889166.372,27.344,29.297,-598.633,24.902,29.785
1573889166.376,4.395,29.297,-842.285,-1.953,-139.648
1573889166.380,8.301,41.992,-461.426,21.484,-121.582
1573889166.383,33.203,54.688,-106.445,61.523,55.664
1573889166.387,35.156,45.898,-393.066,45.898,99.121
1573889166.391,8.301,34.668,-779.297,7.812,-69.824
1573889166.395,1.953,33.691,-501.953,15.137,-121.094
1573889166.399,30.762,42.480,-191.406,53.223,30.762
1573889166.403,39.062,48.340,-503.418,49.805,121.094
1573889166.407,19.531,41.992,-944.336,8.301,-28.320
1573889166.411,0.000,41.992,-774.414,-4.883,-155.762
1573889166.415,5.859,53.223,-146.484,28.320,8.301
1573889166.419,29.785,50.781,-310.547,49.316,113.770
1573889166.423,17.578,40.527,-869.141,15.137,-13.184
1573889166.426,-8.789,46.387,-714.844,-10.254,-130.371
1573889166.430,0.488,55.176,-136.719,21.484,-43.457
1573889166.434,24.414,53.223,-185.547,47.363,92.285
1573889166.438,11.719,55.664,-708.984,21.484,51.758
1573889166.442,-15.625,63.477,-887.207,-1.465,-118.652
1573889166.446,-9.766,70.801,-625.977,21.973,-127.441
1573889166.450,13.672,71.289,-500.977,49.805,56.152
1573889166.454,21.973,64.453,-892.578,38.574,72.266
1573889166.458,-1.953,68.359,-950.195,7.324,-63.965
1573889166.462,-11.230,69.824,-550.781,7.324,-129.883
1573889166.465,9.277,70.801,-296.875,44.922,-0.977
1573889166.469,27.344,68.359,-546.387,53.711,109.863
1573889166.473,18.555,60.059,-869.629,21.973,-8.301
1573889166.477,-1.953,54.199,-598.145,15.137,-114.258
1573889166.481,12.207,56.641,-199.219,46.875,-16.113
1573889166.485,34.668,61.523,-189.941,56.152,148.438
1573889166.489,21.484,58.594,-591.309,30.762,44.922
1573889166.493,2.441,61.035,-750.488,16.113,-122.559
1573889166.497,20.020,74.707,-689.941,40.039,-104.492
1573889166.501,35.156,78.125,-618.652,55.664,57.129
1573889166.505,21.484,71.777,-534.668,28.809,106.445
1573889166.508,-4.395,66.406,-662.109,-0.977,-68.359
1573889166.512,-5.371,64.941,-383.301,10.254,-89.355
1573889166.516,21.484,62.500,-113.770,42.480,44.922
1573889166.520,25.879,60.059,-331.055,37.598,101.562
1573889166.524,4.883,54.688,-623.047,2.930,-13.672
1573889166.528,-4.395,59.082,-592.285,1.953,-123.047
1573889166.532,6.348,64.941,-211.426,38.574,2.441
1573889166.536,13.672,59.082,-171.387,43.945,140.625
1573889166.540,6.836,52.246,-722.656,7.812,-1.465
1573889166.544,-6.348,53.711,-964.844,-6.348,-189.453
1573889166.548,-1.465,59.082,-445.801,23.438,-76.660
1573889166.551,25.879,54.688,-193.359,50.781,98.145
1573889166.555,20.508,49.805,-648.438,25.391,48.340
1573889166.559,-6.836,49.316,-774.902,-3.906,-114.258
1573889166.563,4.395,49.805,-266.602,20.508,-82.520
1573889166.567,30.762,50.781,-98.633,53.711,75.195
1573889166.571,24.902,49.316,-600.098,36.133,65.430
1573889166.575,1.953,51.758,-836.426,0.488,-77.148
1573889166.579,3.418,50.293,-364.258,14.160,-97.168
1573889166.583,28.320,37.598,-159.668,52.734,38.574
1573889166.587,40.039,28.809,-652.344,50.781,95.215
1573889166.590,14.648,24.414,-1000.000,15.625,-65.430
1573889166.594,-4.395,22.461,-719.238,8.789,-149.414
1573889166.598,14.648,18.555,-272.461,40.039,-16.113
1573889166.602,32.715,10.254,-629.395,48.828,72.266
1573889166.606,11.230,11.230,-1000.000,9.766,-23.438
1573889166.610,-8.301,17.578,-805.664,-4.883,-151.367
1573889166.614,9.277,15.625,-321.289,26.855,-35.156
1573889166.618,32.715,9.766,-312.012,49.316,132.324
1573889166.622,26.367,8.301,-793.457,20.996,39.551
1573889166.626,3.418,8.301,-879.395,-6.836,-118.164
1573889166.630,9.277,8.789,-589.844,23.438,-114.258
1573889166.633,31.250,7.812,-617.676,53.711,37.109
1573889166.637,23.926,12.207,-892.090,27.344,85.449
1573889166.641,-1.953,17.090,-947.754,-5.371,-72.754
1573889166.645,-0.488,22.461,-741.211,7.812,-129.883
1573889166.649,20.508,25.879,-768.555,31.250,-6.348
1573889166.653,18.066,25.391,-882.812,26.855,82.031
1573889166.657,3.418,25.879,-954.102,0.977,-24.902
1573889166.661,-12.207,31.250,-824.707,-5.371,-126.953
1573889166.665,3.418,37.598,-462.891,26.855,-27.832
1573889166.669,23.926,31.250,-423.828,32.715,115.723
1573889166.673,7.324,24.414,-778.320,-2.930,48.340
1573889166.676,-11.719,31.738,-892.090,-18.555,-116.699
1573889166.680,6.348,35.156,-631.836,15.137,-59.082
1573889166.684,28.809,15.137,-702.637,37.109,83.496
1573889166.688,9.766,-0.977,-978.027,1.953,43.945
1573889166.692,-17.578,5.859,-984.863,-26.367,-116.211
1573889166.696,-13.672,17.578,-799.805,1.953,-127.930
1573889166.700,10.254,28.320,-673.340,36.133,48.828
1573889166.704,-0.488,33.691,-853.516,10.742,88.867
1573889166.708,-41.504,37.598,-1000.000,-41.504,-92.773
1573889166.712,-56.641,38.574,-837.402,-42.480,-153.320
1573889166.715,-46.875,28.809,-514.648,-14.160,27.832
1573889166.719,-41.992,26.855,-722.168,-23.926,111.328
1573889166.723,-59.570,39.062,-1000.000,-62.500,-41.992
1573889166.727,-91.797,49.805,-944.336,-83.008,-135.742
1573889166.731,-87.891,54.688,-720.215,-63.965,-4.883
1573889166.735,-68.359,59.570,-736.328,-53.223,124.023
1573889166.739,-83.496,62.500,-986.328,-91.797,15.137
1573889166.743,-119.629,62.012,-949.219,-127.441,-144.531
1573889166.747,-124.512,61.523,-541.016,-108.887,-67.383
1573889166.751,-99.121,52.734,-506.348,-79.590,109.863
1573889166.755,-107.422,43.945,-937.012,-104.004,67.871
1573889166.758,-141.113,46.875,-958.008,-140.625,-86.914
1573889166.762,-144.043,51.270,-636.719,-134.277,-95.703
1573889166.766,-121.582,63.965,-505.859,-104.004,52.734
1573889166.770,-123.535,73.242,-787.109,-114.746,115.234
1573889166.774,-153.320,68.359,-1000.000,-165.527,-57.617
1573889166.778,-161.133,71.777,-877.441,-165.527,-142.578
1573889166.782,-137.695,73.242,-824.707,-122.070,-18.066
1573889166.786,-125.977,69.336,-967.773,-125.000,76.660
1573889166.790,-158.203,68.848,-985.840,-167.480,-17.090
1573889166.794,-170.898,70.312,-878.418,-168.457,-139.160
1573889166.798,-142.578,76.172,-582.031,-125.488,-38.086
1573889166.801,-124.023,74.707,-518.066,-107.422,117.676
1573889166.805,-136.230,69.824,-798.340,-133.789,79.102
1573889166.809,-147.949,73.242,-981.445,-153.809,-97.656
1573889166.813,-131.348,84.961,-661.621,-120.117,-70.312
1573889166.817,-113.770,89.355,-395.020,-86.426,106.934
1573889166.821,-123.047,72.754,-783.691,-110.352,83.008
1573889166.825,-135.742,65.918,-1000.000,-140.625,-104.004
1573889166.829,-127.930,75.195,-893.555,-122.559,-138.672
1573889166.833,-111.328,84.961,-580.566,-90.332,43.945
1573889166.837,-100.586,86.426,-684.570,-89.355,110.840
1573889166.840,-101.074,89.844,-1000.000,-105.957,-51.270
1573889166.844,-118.164,96.191,-764.648,-111.328,-137.207
1573889166.848,-106.934,92.773,-382.812,-78.613,-13.672
1573889166.852,-73.730,81.055,-456.055,-53.711,111.816
1573889166.856,-78.125,78.125,-878.418,-80.078,11.230
1573889166.860,-100.098,84.961,-817.871,-98.633,-127.441
1573889166.864,-92.773,84.961,-343.262,-72.266,-38.574
1573889166.868,-62.012,80.078,-405.762,-44.922,123.047
