timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889726.395,56.152,23.926,603.027,61.523,141.113
1573889726.399,47.852,23.926,457.520,41.504,156.738
1573889726.403,31.738,21.973,-258.301,14.648,-13.184
1573889726.407,28.320,19.043,-218.750,22.461,-63.965
1573889726.411,46.387,28.320,458.984,52.734,82.520
1573889726.415,54.688,29.785,344.238,59.570,149.414
1573889726.419,40.527,20.020,-564.453,35.645,0.488
1573889726.423,30.273,14.160,-801.758,21.973,-110.840
1573889726.426,44.434,15.137,19.531,48.340,15.625
1573889726.430,56.641,24.414,542.480,61.523,200.195
1573889726.434,44.922,26.855,62.500,31.738,119.141
1573889726.438,32.227,20.508,-359.863,16.602,-63.965
1573889726.442,38.086,20.508,199.219,39.062,0.977
1573889726.446,47.363,26.367,689.941,56.152,193.848
1573889726.450,34.668,24.902,160.156,34.668,127.930
1573889726.454,21.973,15.625,-421.387,13.184,-66.895
1573889726.458,25.391,14.160,-83.008,23.926,-65.918
1573889726.462,36.133,15.625,390.137,40.039,122.559
1573889726.465,37.598,20.508,-160.156,24.902,132.812
1573889726.469,21.973,33.691,-744.141,0.488,-57.129
1573889726.473,22.949,30.762,-324.219,9.277,-111.328
1573889726.477,32.227,15.137,355.469,29.297,73.242
1573889726.481,28.320,10.742,329.102,24.902,185.547
1573889726.485,18.555,11.719,-375.000,1.953,9.277
1573889726.489,22.949,13.672,-508.789,2.930,-132.324
1573889726.493,41.992,14.160,149.902,31.250,12.207
1573889726.497,48.828,13.672,452.637,38.574,173.828
1573889726.501,39.551,9.766,0.488,17.578,76.660
1573889726.505,40.527,10.742,-351.074,12.207,-83.496
1573889726.508,52.734,15.137,-155.762,34.180,-34.180
1573889726.512,62.500,19.531,174.805,53.711,142.578
1573889726.516,57.617,16.602,88.379,47.363,112.305
1573889726.520,42.480,10.742,-361.328,25.879,-73.242
1573889726.524,41.504,9.766,-308.594,33.691,-95.703
1573889726.528,55.664,19.043,250.488,62.012,79.590
1573889726.532,55.176,28.809,371.582,55.664,156.250
1573889726.536,36.621,20.508,-212.402,25.879,-8.301
1573889726.540,29.785,11.230,-428.711,21.973,-122.559
1573889726.544,38.086,17.090,219.238,43.457,47.363
1573889726.548,42.480,18.555,556.641,41.016,190.918
1573889726.551,28.809,11.230,-99.609,8.789,35.156
1573889726.555,14.648,9.766,-596.191,-2.930,-132.324
1573889726.559,26.855,15.625,-136.719,23.438,-20.020
1573889726.563,36.621,20.020,453.125,34.180,181.152
1573889726.567,27.344,19.531,23.438,10.742,100.098
1573889726.571,15.625,14.648,-682.129,-9.766,-105.469
1573889726.575,17.090,14.160,-175.781,3.906,-49.316
1573889726.579,34.180,21.484,614.746,31.738,160.156
1573889726.583,38.086,25.879,191.406,23.438,136.230
1573889726.587,18.555,19.531,-639.160,-9.277,-46.387
1573889726.590,13.672,11.719,-286.133,-5.859,-75.195
1573889726.594,30.273,13.672,462.891,27.832,104.492
1573889726.598,34.668,12.695,216.797,27.344,138.184
1573889726.602,25.879,4.883,-538.086,2.930,-39.551
1573889726.606,20.996,4.883,-608.398,5.371,-113.770
1573889726.610,38.574,9.766,164.062,38.574,40.039
1573889726.614,51.758,17.578,291.504,47.852,164.062
1573889726.618,34.180,23.438,-499.023,17.578,24.902
1573889726.622,25.391,13.184,-507.812,6.836,-106.445
1573889726.626,38.086,5.859,200.684,32.227,-11.230
1573889726.630,41.992,11.719,574.707,45.898,178.223
1573889726.633,34.180,11.719,131.836,23.926,111.816
1573889726.637,26.855,7.324,-291.992,5.859,-60.547
1573889726.641,31.250,8.301,61.523,20.508,-22.461
