timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889413.130,3.418,16.602,-406.250,-3.418,-53.223
1573889413.133,2.930,19.531,-285.156,2.930,-102.539
1573889413.137,18.555,24.414,297.852,28.320,44.922
1573889413.141,24.414,17.578,422.852,28.320,165.527
1573889413.145,16.113,15.137,-24.902,9.766,58.105
1573889413.149,8.789,17.578,-349.121,1.953,-93.262
1573889413.153,18.555,19.531,-64.453,22.461,-10.742
1573889413.157,34.668,26.855,321.289,37.109,155.762
1573889413.161,23.926,21.484,-203.125,13.672,79.590
1573889413.165,4.395,16.113,-691.406,-10.742,-91.797
1573889413.169,7.324,18.555,-7.812,6.348,-27.344
1573889413.173,20.996,19.531,546.387,29.785,167.969
1573889413.176,17.090,14.648,148.438,14.160,149.414
1573889413.180,3.418,19.043,-361.328,-5.859,-50.293
1573889413.184,7.324,29.297,-39.062,2.930,-83.984
1573889413.188,26.367,28.809,392.578,27.344,78.125
1573889413.192,29.297,28.809,233.887,28.809,130.371
1573889413.196,15.625,30.273,-235.840,3.906,-3.906
1573889413.200,9.766,24.414,-274.414,-1.953,-83.008
1573889413.204,28.809,24.414,135.254,27.832,16.113
1573889413.208,38.574,28.320,32.715,35.645,128.906
1573889413.212,15.625,26.367,-173.828,9.277,56.641
1573889413.215,5.859,24.414,-19.043,3.906,-78.613
1573889413.219,17.578,22.949,281.738,22.461,-13.672
1573889413.223,27.344,21.484,510.254,35.156,142.090
1573889413.227,16.602,21.484,353.027,18.066,108.887
1573889413.231,0.977,23.926,119.141,-1.465,-52.734
1573889413.235,11.719,23.438,247.559,19.531,-68.359
1573889413.239,30.762,20.508,529.785,47.852,100.586
1573889413.243,24.902,20.020,340.332,34.180,129.883
1573889413.247,14.160,25.879,-11.230,11.230,-24.414
1573889413.251,14.160,30.762,-71.777,21.484,-98.145
1573889413.255,17.578,29.785,253.906,37.598,51.758
1573889413.258,21.484,29.297,642.578,34.668,164.551
1573889413.262,9.766,23.926,404.297,11.719,31.250
1573889413.266,-0.488,17.090,246.582,5.371,-75.684
1573889413.270,10.254,19.531,665.527,27.832,36.133
1573889413.274,20.996,17.090,911.133,37.598,178.223
1573889413.278,10.254,16.113,503.906,14.648,98.145
1573889413.282,0.000,20.020,161.621,0.977,-74.219
1573889413.286,12.207,21.973,524.414,26.855,-22.949
1573889413.290,25.391,22.949,684.082,49.316,129.883
1573889413.294,20.508,17.578,142.578,33.691,71.289
1573889413.298,1.953,5.371,-419.434,5.859,-101.074
1573889413.301,1.953,0.977,-22.949,16.113,-83.984
1573889413.305,23.926,10.742,717.773,43.945,103.516
1573889413.309,29.785,20.508,527.832,38.574,148.926
1573889413.313,16.602,25.391,76.660,14.648,-2.441
1573889413.317,7.812,30.762,249.023,11.230,-76.172
1573889413.321,20.996,28.809,683.105,33.691,62.988
1573889413.325,30.273,23.926,619.141,39.062,176.758
1573889413.329,15.625,22.949,109.375,13.184,31.738
1573889413.333,9.766,25.879,58.594,8.301,-91.797
1573889413.337,23.438,30.273,286.621,30.273,-13.672
1573889413.340,27.344,29.785,83.984,35.645,94.727
1573889413.344,12.695,28.320,-244.141,5.859,46.387
1573889413.348,-6.348,29.297,-290.527,-18.066,-98.145
1573889413.352,-3.906,23.926,51.270,2.441,-79.590
1573889413.356,21.484,22.461,164.062,32.715,90.820
1573889413.360,24.902,25.391,-100.586,21.484,114.746
1573889413.364,1.465,26.855,-158.203,-3.906,-47.363
1573889413.368,2.930,35.156,-15.137,4.395,-92.773
1573889413.372,23.926,32.715,313.477,30.762,78.613
1573889413.376,33.691,25.391,289.551,27.832,148.438
