timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889906.395,19.043,44.922,150.391,28.320,-59.570
1573889906.399,39.551,46.875,692.871,50.781,186.035
1573889906.403,35.156,53.223,183.105,32.715,139.648
1573889906.407,19.043,57.129,-357.422,5.371,-67.871
1573889906.411,21.484,55.664,-33.691,19.043,-70.312
1573889906.415,36.133,50.781,372.070,37.598,98.145
1573889906.419,38.574,47.852,120.605,27.832,163.086
1573889906.423,19.531,46.387,-400.879,2.441,-23.926
1573889906.426,14.648,52.734,-210.449,3.418,-114.746
1573889906.430,29.785,56.152,297.852,30.273,55.664
1573889906.434,33.691,52.246,369.629,32.715,186.035
1573889906.438,24.414,59.082,-91.309,11.719,32.227
1573889906.442,19.531,60.059,-307.129,4.883,-114.258
1573889906.446,29.785,52.734,360.352,25.391,24.902
1573889906.450,40.527,55.664,698.242,41.016,161.133
1573889906.454,40.527,57.617,96.680,23.926,77.148
1573889906.458,37.109,60.059,-379.883,8.789,-73.242
1573889906.462,47.363,60.547,-26.367,32.227,-61.523
1573889906.466,62.500,52.734,472.168,51.270,137.695
1573889906.469,58.105,51.270,190.430,34.180,145.508
1573889906.473,43.945,41.992,-524.902,14.160,-42.480
1573889906.477,41.016,37.598,-511.719,24.902,-101.562
1573889906.481,49.316,48.340,429.199,46.387,81.543
1573889906.485,51.758,49.805,523.926,40.039,172.363
1573889906.489,33.203,45.410,-338.379,10.742,-29.297
1573889906.493,29.785,56.641,-331.055,14.160,-124.512
1573889906.497,42.969,57.129,547.363,43.945,47.852
1573889906.501,41.016,38.574,699.707,41.992,197.266
1573889906.505,24.414,29.297,-129.883,10.254,54.688
1573889906.508,14.648,28.320,-543.945,-2.441,-107.422
1573889906.512,22.949,29.785,43.457,17.578,-17.578
1573889906.516,33.203,37.109,485.840,31.738,136.719
1573889906.520,24.902,37.598,-299.805,14.648,73.730
1573889906.524,8.789,35.645,-836.914,-4.395,-97.656
1573889906.528,11.719,43.945,31.250,11.230,-64.941
1573889906.532,27.832,39.062,557.129,31.250,125.488
1573889906.536,23.926,23.438,129.395,18.555,147.949
1573889906.540,4.883,17.578,-324.707,-6.348,-11.719
1573889906.544,11.230,21.973,-43.457,4.395,-75.684
1573889906.548,34.668,30.762,514.648,36.621,61.523
1573889906.551,41.992,36.621,372.070,41.992,156.738
1573889906.555,30.762,36.621,-423.828,18.066,0.488
1573889906.559,22.461,32.227,-493.652,14.160,-119.629
1573889906.563,38.574,32.715,154.785,44.434,-11.230
1573889906.567,52.734,36.133,57.129,53.711,123.535
1573889906.571,43.945,31.250,-404.785,30.273,29.297
1573889906.575,32.715,31.738,-461.426,15.137,-136.719
1573889906.579,38.086,42.969,145.996,34.180,-35.156
1573889906.583,52.246,43.457,602.539,52.246,152.832
1573889906.587,47.852,38.086,-2.441,36.133,61.523
1573889906.591,30.273,36.621,-635.254,12.695,-116.211
1573889906.594,33.203,35.156,-124.512,25.391,-64.453
1573889906.598,50.781,38.086,587.891,50.781,118.652
1573889906.602,46.875,31.250,253.906,38.574,161.621
1573889906.606,26.855,23.438,-500.000,5.371,-27.832
1573889906.610,24.414,30.273,-605.957,6.348,-138.672
1573889906.614,35.156,34.668,5.371,30.762,9.277
1573889906.618,39.062,39.551,447.754,34.668,170.410
1573889906.622,30.762,41.016,-251.465,16.113,33.691
1573889906.626,24.902,39.062,-541.992,10.742,-129.395
1573889906.630,38.574,49.316,305.176,34.668,-6.348
1573889906.633,45.410,44.434,660.156,41.992,159.180
1573889906.637,26.855,33.691,-152.344,17.578,39.062
1573889906.641,9.766,32.227,-601.074,1.465,-117.188
1573889906.645,18.066,23.926,51.758,23.438,-23.926
1573889906.649,32.715,18.555,517.090,49.805,160.645
1573889906.653,33.691,24.414,-141.113,35.645,106.934
1573889906.657,17.090,28.809,-909.668,9.766,-88.867
1573889906.661,13.672,27.832,-240.234,22.461,-66.895
1573889906.665,33.691,32.227,703.613,50.781,132.812
1573889906.669,36.621,30.273,422.852,41.504,193.359
1573889906.673,17.578,18.555,-355.957,9.277,3.906
1573889906.676,9.766,13.672,-218.262,6.836,-98.145
1573889906.680,25.879,20.020,533.691,33.203,64.453
1573889906.684,33.203,23.926,463.867,39.551,170.898
1573889906.688,18.066,20.996,-312.988,14.648,18.066
1573889906.692,0.977,13.672,-469.238,1.953,-138.672
1573889906.696,6.348,10.254,130.859,21.484,-29.785
1573889906.700,21.973,12.207,145.508,31.250,150.879
1573889906.704,13.184,15.625,-719.727,9.277,37.598
1573889906.708,-6.836,12.695,-782.227,-5.859,-127.441
1573889906.712,0.977,12.695,39.062,14.648,-53.223
1573889906.716,21.973,22.949,569.336,43.945,148.926
1573889906.719,20.020,22.461,242.676,31.250,141.602
1573889906.723,3.906,11.230,-359.375,1.465,-68.848
1573889906.727,6.348,11.230,-106.934,10.742,-70.801
1573889906.731,26.367,25.879,598.633,41.504,136.230
1573889906.735,32.715,30.762,516.113,36.621,205.078
1573889906.739,27.344,21.973,-184.570,14.160,20.996
1573889906.743,29.297,21.484,-415.039,17.090,-92.285
1573889906.747,49.316,29.297,-5.371,42.969,46.387
1573889906.751,58.594,34.668,371.094,52.246,185.059
1573889906.755,40.039,29.297,-101.074,18.555,62.988
1573889906.758,28.320,28.809,-521.973,5.371,-96.680
1573889906.762,38.574,34.180,116.211,34.668,-15.625
1573889906.766,56.641,28.320,657.227,54.199,158.203
1573889906.770,51.270,20.508,102.539,36.621,101.074
1573889906.774,29.297,17.578,-492.676,11.719,-78.125
1573889906.778,28.809,20.996,-25.391,21.484,-57.617
1573889906.782,38.086,25.391,669.434,42.480,135.254
1573889906.786,30.273,26.367,303.223,32.715,143.555
1573889906.790,9.277,18.555,-539.551,3.906,-59.082
1573889906.794,5.371,21.484,-489.746,5.371,-136.230
1573889906.798,20.996,26.367,413.574,32.715,74.219
1573889906.801,19.043,19.531,530.762,30.273,179.199
1573889906.805,0.488,13.184,-556.152,-1.953,-3.906
1573889906.809,-5.859,10.742,-716.309,-8.301,-120.605
1573889906.813,7.812,7.812,368.652,20.508,31.738
1573889906.817,21.973,0.488,553.711,33.691,186.523
1573889906.821,23.438,6.836,-99.609,22.461,70.312
1573889906.825,18.066,8.301,-318.359,15.137,-133.789
1573889906.829,29.297,8.301,420.410,32.715,-36.621
1573889906.833,46.387,19.043,841.309,51.270,164.062
1573889906.837,44.922,17.578,106.445,31.738,104.004
1573889906.841,32.715,6.836,-440.430,10.742,-73.730
1573889906.844,41.016,-1.953,149.414,29.785,-92.285
1573889906.848,60.547,0.000,683.594,52.246,95.215
1573889906.852,60.059,6.836,151.855,41.016,137.695
1573889906.856,42.480,12.207,-300.781,19.043,-45.898
1573889906.860,41.504,15.625,145.508,24.902,-80.566
1573889906.864,57.617,9.766,873.047,49.805,115.234
1573889906.868,58.594,5.859,759.766,47.852,183.594
1573889906.872,48.340,5.371,-4.883,27.344,15.137
1573889906.876,41.016,0.977,-123.047,27.344,-116.699
1573889906.880,50.293,4.395,580.078,47.363,9.766
1573889906.883,61.523,7.812,758.789,55.664,182.617
1573889906.887,51.270,9.766,29.785,34.668,76.172
1573889906.891,44.434,17.090,-315.430,22.949,-101.074
1573889906.895,56.641,24.414,72.754,40.527,-45.898
1573889906.899,63.965,27.344,499.023,54.199,124.023
1573889906.903,55.664,33.691,420.410,42.480,125.977
1573889906.907,41.016,36.133,-133.789,22.949,-42.969
1573889906.911,39.062,26.367,102.539,31.738,-59.082
1573889906.915,52.246,28.809,841.797,58.105,119.629
1573889906.919,55.664,35.156,652.832,56.152,161.621
1573889906.923,39.062,33.203,-180.664,21.484,-29.785
1573889906.926,33.203,33.203,-303.711,20.996,-146.973
1573889906.930,46.875,33.691,305.664,50.781,11.230
1573889906.934,42.969,27.344,495.605,44.922,183.105
1573889906.938,26.367,21.973,-276.855,12.207,29.297
1573889906.942,19.531,24.902,-733.887,3.906,-131.836
1573889906.946,30.762,29.297,186.035,30.762,-0.977
