timestamps,TP9,AF7,AF8,TP10,Right AUX
1573889266.223,-41.016,37.109,274.902,-22.949,52.734
1573889266.227,-55.664,32.715,234.863,-35.156,-88.867
1573889266.231,-45.410,33.691,550.293,-14.160,-37.109
1573889266.235,-23.438,34.668,635.254,10.254,131.836
1573889266.239,-32.227,33.691,243.652,-17.578,105.469
1573889266.243,-51.758,27.832,-77.148,-47.852,-85.938
1573889266.247,-45.410,26.367,-66.406,-34.668,-114.258
1573889266.251,-36.621,24.902,247.559,-12.207,42.480
1573889266.255,-44.434,18.555,363.770,-21.973,117.676
1573889266.258,-54.199,17.090,18.066,-44.434,-34.668
1573889266.262,-57.617,22.461,180.664,-37.109,-95.703
1573889266.266,-42.969,19.043,637.695,-11.719,46.875
1573889266.270,-30.762,10.254,511.719,-5.859,141.113
1573889266.274,-44.922,7.324,4.395,-28.809,11.230
1573889266.278,-52.246,12.207,-18.555,-31.250,-122.070
1573889266.282,-43.945,11.719,544.434,-4.883,22.461
1573889266.286,-28.809,0.488,656.738,11.719,186.523
1573889266.290,-24.414,-1.953,-70.801,-4.395,91.797
1573889266.294,-36.621,4.395,-612.793,-23.926,-129.883
1573889266.298,-27.344,12.695,4.883,0.000,-62.012
1573889266.301,-6.836,8.301,505.371,26.367,151.855
1573889266.305,-9.277,2.441,34.668,6.348,104.004
1573889266.309,-32.227,5.371,-310.547,-25.879,-88.379
1573889266.313,-30.273,13.184,137.695,-7.812,-88.379
1573889266.317,-10.742,13.184,474.609,20.996,90.820
1573889266.321,-14.160,4.395,111.328,7.324,133.301
1573889266.325,-29.785,3.906,-229.492,-20.020,-13.672
1573889266.329,-30.762,8.789,-16.113,-17.578,-99.609
1573889266.333,-12.207,9.277,323.730,11.230,44.434
1573889266.337,-6.348,6.836,9.766,7.324,142.090
1573889266.340,-33.203,-0.488,-505.371,-33.203,30.273
1573889266.344,-53.711,-2.930,-328.613,-51.270,-95.703
1573889266.348,-35.645,0.977,91.797,-16.602,-3.418
1573889266.352,-17.090,1.953,39.062,6.348,151.855
1573889266.356,-27.832,5.859,-230.957,-16.113,81.055
1573889266.360,-43.945,6.348,-239.746,-27.832,-84.961
1573889266.364,-27.832,-2.930,-3.906,-2.930,-53.711
1573889266.368,-5.371,-6.348,-139.160,15.625,96.680
1573889266.372,-6.836,-6.836,-363.770,1.953,96.680
1573889266.376,-19.043,-5.371,-375.000,-18.066,-46.387
1573889266.380,-16.602,2.441,-130.371,-5.371,-71.777
1573889266.383,-4.883,3.906,75.684,19.531,86.426
1573889266.387,-8.301,-4.883,-230.957,16.602,131.836
1573889266.391,-20.508,-9.277,-542.969,2.441,-37.109
1573889266.395,-20.996,-4.395,-549.316,2.930,-133.789
1573889266.399,-7.812,4.883,-341.797,19.531,-3.906
1573889266.403,2.441,15.625,-38.574,28.809,145.508
1573889266.407,-18.066,6.348,-390.137,1.465,50.293
1573889266.411,-42.969,-9.766,-556.152,-19.531,-113.770
1573889266.415,-35.156,-7.812,1.465,2.930,-19.531
1573889266.419,-13.184,-2.441,257.324,26.367,160.156
1573889266.423,-9.766,-1.465,-193.848,14.648,94.727
1573889266.426,-27.832,-1.953,-506.348,-6.836,-78.125
1573889266.430,-34.668,1.465,-162.598,1.953,-43.945
1573889266.434,-19.531,9.766,150.391,20.996,138.672
1573889266.438,-20.996,12.695,-228.516,6.348,126.953
1573889266.442,-41.016,10.254,-857.910,-22.949,-92.285
1573889266.446,-49.316,5.859,-406.738,-20.996,-103.027
1573889266.450,-32.715,7.324,375.977,2.441,91.309
1573889266.454,-20.508,8.301,58.105,2.441,129.395
1573889266.458,-34.668,6.348,-368.164,-21.973,-1.465
1573889266.462,-39.551,11.230,-134.766,-21.484,-77.637
1573889266.465,-19.043,16.113,240.234,10.254,34.180
1573889266.469,0.488,15.137,214.844,25.879,165.039
1573889266.473,-13.184,11.719,-242.676,-1.465,41.992
1573889266.477,-30.273,12.207,-370.605,-17.578,-104.492
1573889266.481,-9.766,22.949,152.832,14.160,2.930
1573889266.485,21.484,30.762,164.062,41.016,132.324
1573889266.489,11.230,22.461,-479.492,23.926,62.988
1573889266.493,-14.160,21.973,-337.891,1.953,-65.918
1573889266.497,-6.348,23.438,212.891,23.926,-47.363
1573889266.501,20.996,22.461,354.004,57.129,94.238
1573889266.505,20.508,20.020,29.785,43.945,114.258
1573889266.508,-2.441,15.137,-158.203,9.766,-15.625
1573889266.512,-1.465,20.020,43.945,22.461,-83.496
1573889266.516,14.160,18.555,252.930,45.898,38.574
1573889266.520,16.602,14.648,50.293,34.668,147.461
1573889266.524,-2.930,15.625,-406.250,4.883,12.695
1573889266.528,-7.324,19.043,-423.340,2.930,-124.512
1573889266.532,8.301,14.648,-179.688,26.367,-3.418
1573889266.536,5.859,15.137,-17.578,25.391,153.809
1573889266.540,-7.324,13.184,-104.980,2.441,76.172
1573889266.544,-17.578,7.324,-296.387,-9.766,-93.262
1573889266.548,-14.160,9.766,40.039,4.395,-33.203
1573889266.551,2.441,9.766,338.379,21.484,143.066
1573889266.555,5.371,15.137,44.434,9.277,133.301
1573889266.559,-6.348,16.602,-304.688,-6.348,-52.734
1573889266.563,-4.395,10.254,-142.578,7.324,-107.422
1573889266.567,13.184,7.812,260.254,31.738,78.613
1573889266.571,17.578,8.789,-60.547,29.785,131.348
1573889266.575,9.277,14.160,-792.969,12.695,-59.570
1573889266.579,-2.930,17.578,-747.070,5.859,-154.297
1573889266.583,3.418,12.207,21.973,28.320,13.672
1573889266.587,14.648,9.277,75.684,41.016,113.770
1573889266.590,-3.906,9.277,-422.852,9.766,1.465
1573889266.594,-8.789,17.090,-329.590,4.395,-104.004
1573889266.598,13.184,29.297,215.820,39.062,-4.883
1573889266.602,21.973,24.902,281.738,49.805,155.762
1573889266.606,2.930,9.277,-283.691,18.555,61.035
1573889266.610,-15.137,1.953,-496.582,-4.883,-124.023
1573889266.614,1.953,10.742,-17.578,22.949,-66.406
1573889266.618,30.762,20.020,113.281,56.152,114.258
1573889266.622,29.297,15.137,-602.539,36.621,86.426
1573889266.626,8.301,8.789,-804.688,5.371,-82.031
1573889266.630,5.371,13.184,-142.578,12.695,-87.402
1573889266.633,25.879,14.160,79.102,34.180,65.430
1573889266.637,28.320,9.766,-294.434,26.855,108.887
1573889266.641,5.859,9.766,-451.172,-2.930,-10.254
1573889266.645,3.418,14.648,-123.047,-1.953,-78.125
1573889266.649,27.344,20.020,163.574,29.297,29.785
1573889266.653,35.156,16.113,-7.812,35.645,130.371
1573889266.657,16.113,9.277,-311.523,10.742,43.457
1573889266.661,13.184,8.789,-226.562,7.324,-66.895
1573889266.665,29.785,9.277,20.508,36.621,-9.766
1573889266.669,33.203,11.719,-106.934,49.316,115.723
1573889266.673,19.531,11.719,-380.859,27.832,88.867
1573889266.676,3.906,7.812,-312.988,6.836,-62.012
1573889266.680,19.531,8.789,-233.887,30.762,-71.777
1573889266.684,31.250,11.719,-181.152,50.293,102.539
1573889266.688,17.090,17.578,-217.773,26.855,135.742
1573889266.692,0.000,14.160,-526.367,0.977,-44.922
1573889266.696,-1.465,5.859,-300.781,12.207,-100.098
1573889266.700,9.277,0.488,135.742,33.691,56.641
