timestamps,TP9,AF7,AF8,TP10,Right AUX
1573890732.793,110.840,78.125,-943.848,200.684,611.328
1573890732.797,90.820,73.242,621.094,148.438,699.707
1573890732.800,-8.301,63.477,-906.250,-69.824,-427.734
1573890732.804,-3.906,64.453,-954.102,-57.617,-744.141
1573890732.808,98.145,68.359,466.797,163.574,268.066
1573890732.812,125.488,82.520,-901.855,205.566,866.211
1573890732.816,36.133,91.797,-264.648,-3.906,-168.457
1573890732.820,-11.230,86.426,-1000.000,-83.984,-885.742
1573890732.824,70.312,83.496,-46.387,114.258,-125.488
1573890732.828,121.582,84.961,-785.156,229.492,944.824
1573890732.832,40.039,92.773,148.926,52.734,163.086
1573890732.836,-28.809,91.309,-1000.000,-92.773,-813.965
1573890732.840,39.551,87.402,-291.992,51.270,-425.781
1573890732.843,125.488,96.680,-811.523,228.027,778.809
1573890732.847,77.637,100.586,395.508,118.652,519.531
1573890732.851,-14.648,96.191,-1000.000,-85.449,-620.605
1573890732.855,14.648,94.727,-656.738,-13.184,-635.254
1573890732.859,110.840,97.656,902.344,200.684,520.996
1573890732.863,109.375,100.098,757.812,172.363,738.770
1573890732.867,1.465,93.750,-741.699,-55.664,-383.301
1573890732.871,-17.090,87.402,-1000.000,-74.219,-808.105
1573890732.875,87.891,69.336,193.359,143.066,145.508
1573890732.879,118.164,59.570,-846.191,199.707,908.691
1573890732.883,20.508,58.594,-99.609,-2.930,-61.523
1573890732.886,-26.367,45.898,-1000.000,-104.004,-849.609
1573890732.890,57.617,39.062,-124.023,76.172,-199.219
1573890732.894,116.211,24.902,-780.273,209.961,924.805
1573890732.898,44.922,2.930,217.285,56.152,300.293
1573890732.902,-25.391,7.812,-1000.000,-105.469,-710.938
1573890732.906,35.645,18.555,-387.207,20.508,-443.848
1573890732.910,115.234,-0.488,-851.562,203.613,747.559
1573890732.914,66.895,-24.902,449.707,111.328,581.055
1573890732.918,-24.902,-31.738,-1000.000,-94.238,-606.445
1573890732.922,0.488,-36.621,-794.922,-41.016,-715.332
1573890732.925,99.609,-35.645,738.770,181.641,440.430
1573890732.929,101.074,-31.738,883.789,176.758,784.180
1573890732.933,1.465,-35.645,-617.676,-52.734,-321.289
1573890732.937,-20.996,-41.992,-1000.000,-96.680,-797.852
1573890732.941,73.242,-40.039,146.484,115.723,98.633
1573890732.945,117.676,-22.949,-837.402,199.707,946.289
1573890732.949,32.227,-26.855,-68.848,9.277,39.551
1573890732.953,-32.715,-41.992,-1000.000,-112.305,-781.738
1573890732.957,41.016,-30.273,-194.336,55.664,-214.844
1573890732.961,113.770,-19.043,-796.387,201.172,906.250
1573890732.965,54.688,-27.344,225.098,56.152,352.539
1573890732.968,-21.973,-40.527,-1000.000,-116.699,-752.930
1573890732.972,18.066,-40.039,-445.312,-11.719,-541.992
1573890732.976,105.957,-34.180,-905.273,178.223,656.250
1573890732.980,82.520,-34.180,538.086,114.258,651.855
1573890732.984,-14.648,-35.645,-985.840,-96.191,-526.855
1573890732.988,-2.441,-35.156,-881.836,-70.801,-799.316
1573890732.992,99.609,-21.973,608.887,152.832,342.773
1573890732.996,108.398,-7.324,977.539,166.504,843.262
1573890733.000,10.742,-8.789,-488.281,-47.852,-249.023
1573890733.004,-16.602,-13.672,-1000.000,-100.098,-823.730
1573890733.008,72.266,-9.277,41.504,110.840,22.949
1573890733.011,117.188,-5.371,-799.316,206.543,937.988
1573890733.015,27.344,-9.766,78.125,13.184,80.566
1573890733.019,-35.156,-15.137,-1000.000,-115.723,-813.477
1573890733.023,30.273,-17.578,-271.973,39.551,-308.105
1573890733.027,94.727,-22.461,-807.617,196.289,880.371
1573890733.031,52.246,-22.461,316.406,74.219,465.820
1573890733.035,-20.508,-7.812,-1000.000,-106.934,-675.781
1573890733.039,20.020,-1.953,-540.039,-10.254,-579.102
1573890733.043,106.934,-12.695,-967.285,187.988,616.211
1573890733.047,86.914,-9.766,579.590,130.371,689.941
1573890733.050,-5.371,-3.906,-910.645,-83.496,-466.309
1573890733.054,-7.324,-7.324,-1000.000,-74.219,-785.156
1573890733.058,87.402,-12.207,323.730,144.043,266.113
1573890733.062,111.328,-15.625,-921.875,184.082,887.207
1573890733.066,20.508,-13.184,-318.359,-21.973,-152.344
1573890733.070,-14.648,-11.719,-1000.000,-99.609,-806.152
1573890733.074,74.219,-13.184,-50.781,93.262,-53.223
