timestamps,TP9,AF7,AF8,TP10,Right AUX
1573890525.541,0.488,24.414,-32.227,-31.250,-42.480
1573890525.545,-48.340,20.020,-1000.000,-127.441,-789.062
1573890525.548,42.480,18.066,-110.352,60.547,-114.258
1573890525.552,110.840,35.645,-766.602,190.430,939.453
1573890525.556,33.203,38.574,254.395,32.227,297.852
1573890525.560,-46.875,31.250,-1000.000,-129.395,-747.070
1573890525.564,9.277,30.762,-325.195,-11.719,-499.512
1573890525.568,104.980,31.250,-831.543,171.875,714.844
1573890525.572,74.707,34.180,550.781,94.727,593.750
1573890525.576,-34.668,24.414,-1000.000,-122.559,-593.262
1573890525.580,-16.602,24.902,-681.152,-73.242,-734.375
1573890525.584,94.238,34.668,850.586,147.949,433.105
1573890525.588,88.379,27.832,-998.535,144.531,794.922
1573890525.591,-13.672,28.809,-447.754,-74.219,-339.355
1573890525.595,-26.367,23.438,-1000.000,-118.164,-831.543
1573890525.599,69.824,17.090,288.574,100.098,77.637
1573890525.603,107.422,27.832,-781.250,179.688,938.477
1573890525.607,13.672,21.973,42.480,-21.973,13.184
1573890525.611,-46.387,17.090,-1000.000,-130.371,-878.906
1573890525.615,32.227,21.484,-141.602,41.992,-303.711
1573890525.619,101.562,22.949,-766.602,190.430,896.484
1573890525.623,37.598,23.926,319.824,54.688,367.676
1573890525.627,-40.527,16.602,-1000.000,-128.906,-728.027
1573890525.631,5.371,13.672,-364.746,-22.461,-512.695
1573890525.634,93.750,19.531,-852.051,173.828,671.875
1573890525.638,65.918,22.949,605.469,95.703,640.137
1573890525.642,-39.551,20.508,-933.105,-113.770,-519.043
1573890525.646,-30.273,17.090,-767.578,-79.102,-732.910
1573890525.650,80.566,11.719,730.469,140.625,359.375
1573890525.654,88.867,14.648,-913.086,154.785,846.680
1573890525.658,-7.812,22.949,-288.574,-53.711,-235.352
1573890525.662,-32.227,12.695,-1000.000,-109.863,-840.820
1573890525.666,63.477,5.859,140.137,88.379,-12.695
1573890525.670,108.398,15.625,-760.254,182.617,944.336
1573890525.673,13.672,22.949,156.738,-8.789,118.164
1573890525.677,-51.758,23.438,-1000.000,-137.695,-797.363
1573890525.681,20.508,22.949,-222.656,26.855,-303.711
1573890525.685,98.633,24.902,-780.273,192.871,869.629
1573890525.689,42.969,22.461,378.906,71.289,459.961
1573890525.693,-49.316,17.578,-1000.000,-118.164,-679.199
1573890525.697,-12.695,14.160,-446.289,-31.738,-585.449
1573890525.701,88.867,6.836,-903.320,174.316,605.957
1573890525.705,75.684,19.531,693.359,127.441,688.965
1573890525.709,-23.926,36.621,-815.918,-88.379,-482.910
1573890525.713,-29.785,38.086,-970.215,-86.426,-810.059
1573890525.716,68.359,33.203,458.984,127.930,256.348
1573890525.720,96.191,30.273,-852.051,168.945,887.695
1573890525.724,-4.395,25.391,-164.062,-39.062,-125.977
1573890525.728,-34.668,20.020,-1000.000,-113.281,-826.660
1573890525.732,61.523,26.855,-5.371,86.914,-88.867
1573890525.736,106.934,22.949,-763.184,196.777,954.102
1573890525.740,22.949,19.043,192.871,13.672,184.082
1573890525.744,-43.457,23.438,-1000.000,-127.441,-814.941
1573890525.748,26.855,27.832,-287.109,14.160,-432.617
1573890525.752,110.352,34.668,-802.734,183.594,792.480
1573890525.756,70.801,40.039,369.629,83.984,499.023
1573890525.759,-24.902,39.062,-1000.000,-117.676,-654.785
1573890525.763,-4.883,31.250,-588.867,-48.828,-625.977
1573890525.767,100.586,33.691,937.012,161.133,518.066
1573890525.771,86.914,40.527,860.840,128.418,750.488
1573890525.775,-15.137,37.109,-648.926,-81.543,-312.988
1573890525.779,-25.391,32.715,-1000.000,-95.215,-730.469
1573890525.783,69.824,31.250,411.621,116.699,210.938
1573890525.787,103.516,30.273,-824.219,174.805,920.898
1573890525.791,0.977,26.367,-71.777,-40.039,-72.754
1573890525.795,-48.340,20.020,-1000.000,-124.512,-842.773
1573890525.798,41.016,25.879,-109.375,68.848,-153.320
1573890525.802,101.074,30.762,-768.066,188.965,947.266
1573890525.806,29.297,24.902,246.094,37.109,315.430
1573890525.810,-56.641,22.461,-1000.000,-130.371,-700.684
1573890525.814,4.395,19.043,-312.988,-6.836,-424.805
1573890525.818,103.027,20.020,-820.312,185.547,751.953
1573890525.822,59.570,29.297,501.953,93.750,576.172
1573890525.826,-30.762,30.273,-1000.000,-101.562,-608.398
1573890525.830,-1.953,18.066,-733.398,-42.480,-744.141
1573890525.834,91.309,13.672,796.875,160.645,448.730
1573890525.838,92.285,26.367,951.172,146.973,794.922
1573890525.841,-7.812,25.879,-503.418,-58.105,-316.895
1573890525.845,-33.691,27.344,-1000.000,-87.402,-857.422
1573890525.849,64.453,28.320,122.559,119.141,60.059
1573890525.853,104.004,31.738,-791.016,191.406,942.871
1573890525.857,12.207,27.344,54.688,-1.953,25.391
1573890525.861,-45.898,20.020,-1000.000,-116.211,-808.105
