timestamps,TP9,AF7,AF8,TP10,Right AUX
1573890233.463,113.281,46.875,918.457,132.812,528.809
1573890233.466,14.648,44.922,-438.477,-41.504,-117.676
1573890233.470,-0.488,41.504,-1000.000,-81.055,-417.480
1573890233.474,99.609,53.711,180.664,107.422,240.234
1573890233.478,128.418,41.016,-798.340,172.852,818.359
1573890233.482,33.691,16.113,13.184,-44.434,110.840
1573890233.486,-21.973,15.625,-1000.000,-140.137,-435.547
1573890233.490,72.266,8.789,-85.449,82.031,9.766
1573890233.494,147.461,9.766,-757.324,198.242,898.926
1573890233.498,93.262,14.160,321.777,44.434,427.734
1573890233.502,12.207,10.742,-1000.000,-89.844,-450.195
1573890233.506,60.059,24.902,-264.160,27.832,-236.816
1573890233.509,131.348,27.344,-813.965,199.707,784.668
1573890233.513,99.609,22.461,647.461,116.699,624.023
1573890233.517,14.160,20.508,-926.270,-84.961,-346.680
1573890233.521,38.574,16.113,-558.105,-45.898,-423.340
1573890233.525,143.066,16.113,994.141,167.969,547.852
1573890233.529,129.883,25.391,950.684,152.832,787.109
1573890233.533,21.973,31.250,-503.906,-73.242,-191.895
1573890233.537,-1.953,18.555,-984.375,-100.586,-611.328
1573890233.541,98.633,7.812,439.453,128.906,225.586
1573890233.545,141.602,22.461,-782.227,213.379,935.547
1573890233.548,57.617,25.879,44.922,8.301,77.637
1573890233.552,-2.441,13.184,-1000.000,-99.609,-657.715
1573890233.556,54.688,12.695,-85.449,62.500,-67.383
1573890233.560,117.676,16.602,-756.348,200.684,933.105
1573890233.564,53.223,22.461,288.574,52.734,343.262
1573890233.568,-24.414,26.367,-1000.000,-110.840,-542.480
1573890233.572,29.297,23.438,-355.957,19.043,-322.754
1573890233.576,113.281,22.461,-840.332,195.312,740.723
1573890233.580,97.656,29.297,560.547,110.840,604.004
1573890233.584,1.465,33.691,-987.793,-100.098,-471.680
1573890233.588,-14.648,26.367,-709.961,-62.500,-571.777
1573890233.591,87.891,23.926,817.383,166.504,471.680
1573890233.595,93.262,28.320,966.309,154.297,792.480
1573890233.599,-14.160,25.391,-459.961,-70.312,-237.305
1573890233.603,-24.414,21.484,-1000.000,-101.074,-709.961
1573890233.607,72.266,24.902,110.352,105.957,121.582
1573890233.611,106.934,23.926,-791.016,194.824,925.781
1573890233.615,15.625,16.113,70.312,-7.324,59.570
1573890233.619,-48.828,13.672,-1000.000,-142.578,-711.426
1573890233.623,43.945,26.855,-192.383,33.691,-193.848
1573890233.627,115.723,27.832,-780.273,197.754,890.137
1573890233.631,48.828,27.344,322.754,63.477,436.035
1573890233.634,-32.715,23.926,-1000.000,-117.188,-570.801
1573890233.638,-13.672,20.508,-464.355,-21.484,-429.199
1573890233.642,77.637,25.391,-914.062,166.016,668.945
1573890233.646,65.430,24.414,644.531,105.957,657.715
1573890233.650,-11.719,28.320,-901.855,-106.934,-447.754
1573890233.654,-7.324,29.785,-867.188,-87.402,-686.523
1573890233.658,60.547,21.484,636.230,137.207,358.887
1573890233.662,83.496,23.438,-958.984,164.062,829.102
1573890233.666,-2.441,35.156,-366.211,-60.059,-229.004
1573890233.670,-37.109,28.320,-1000.000,-115.234,-766.113
1573890233.673,55.664,27.832,40.039,100.586,33.691
1573890233.677,111.816,41.992,-790.039,187.988,938.477
1573890233.681,30.273,41.016,85.938,2.930,134.766
1573890233.685,-40.039,31.738,-1000.000,-132.324,-728.516
1573890233.689,21.484,26.367,-223.633,11.719,-218.750
1573890233.693,96.191,30.762,-791.016,188.477,871.582
1573890233.697,47.363,36.621,279.297,69.824,468.262
1573890233.701,-41.504,41.016,-1000.000,-126.465,-598.145
1573890233.705,-2.441,42.480,-513.672,-33.691,-557.129
1573890233.709,111.816,41.504,-990.234,185.547,570.801
1573890233.713,88.379,42.969,752.930,120.117,704.590
1573890233.716,-30.273,34.180,-789.551,-101.074,-385.254
1573890233.720,-25.879,32.227,-936.523,-98.633,-714.844
1573890233.724,77.637,41.504,499.512,108.398,276.855
1573890233.728,101.562,45.898,-858.887,179.199,858.398
1573890233.732,-5.371,44.434,-154.297,-39.062,-117.676
1573890233.736,-59.082,32.715,-1000.000,-144.531,-755.371
1573890233.740,37.598,26.367,-14.160,81.055,-69.824
1573890233.744,110.352,29.297,-765.625,208.984,913.086
1573890233.748,35.645,40.527,192.871,10.254,181.641
1573890233.752,-62.012,51.270,-1000.000,-152.832,-782.227
1573890233.756,13.672,39.062,-306.152,11.230,-397.461
1573890233.759,114.746,29.785,-813.477,206.543,777.832
1573890233.763,58.105,44.434,412.598,90.820,547.363
1573890233.767,-44.922,43.457,-1000.000,-119.629,-536.621
1573890233.771,-17.578,38.574,-709.961,-49.316,-631.836
1573890233.775,92.773,23.438,807.617,172.363,486.816
1573890233.779,100.586,15.625,892.578,141.602,758.789
1573890233.783,-7.324,41.504,-637.695,-76.172,-284.668
1573890233.787,-47.363,42.480,-1000.000,-91.797,-655.762
1573890233.791,42.480,35.156,396.484,114.746,244.141
1573890233.795,109.863,45.898,-823.242,185.059,908.691
1573890233.798,23.438,49.316,-67.383,-7.812,-54.688
1573890233.802,-36.621,38.086,-1000.000,-112.793,-798.828
1573890233.806,38.574,30.762,-113.281,83.984,-165.527
1573890233.810,92.773,38.086,-773.438,218.262,903.320
1573890233.814,29.785,43.945,217.285,41.992,237.793
1573890233.818,-52.246,33.203,-1000.000,-118.652,-744.141
1573890233.822,2.930,26.855,-362.793,0.977,-413.574
1573890233.826,101.562,38.574,-837.891,177.734,728.516
1573890233.830,63.965,38.086,438.965,107.422,575.195
1573890233.834,-16.602,30.273,-1000.000,-98.145,-531.250
1573890233.838,15.625,31.250,-702.637,-60.547,-638.672
1573890233.841,99.609,26.367,817.871,177.246,453.613
1573890233.845,92.773,25.879,907.715,177.734,749.512
1573890233.849,-22.461,22.461,-563.965,-70.801,-280.762
