timestamps,TP9,AF7,AF8,TP10,Right AUX
1573890864.652,129.395,48.828,-807.617,186.523,937.988
1573890864.656,39.551,41.016,-32.227,-8.789,-24.414
1573890864.660,-10.742,42.480,-1000.000,-105.469,-822.266
1573890864.664,76.660,45.898,-83.008,76.172,-188.477
1573890864.668,145.508,48.828,-760.742,210.938,956.543
1573890864.672,75.195,44.434,223.633,57.617,300.293
1573890864.675,-4.883,42.480,-1000.000,-114.258,-776.367
1573890864.679,44.434,37.598,-290.527,13.672,-440.430
1573890864.683,137.207,35.645,-818.359,200.684,768.555
1573890864.687,99.609,45.410,536.621,105.469,589.355
1573890864.691,-0.488,38.574,-1000.000,-103.027,-607.422
1573890864.695,14.648,21.484,-691.406,-53.711,-718.750
1573890864.699,108.398,28.320,836.426,163.086,456.543
1573890864.703,106.934,37.109,-990.723,159.180,810.059
1573890864.707,4.395,32.227,-432.129,-53.711,-259.766
1573890864.711,-16.113,26.855,-1000.000,-87.891,-805.176
1573890864.715,76.172,29.785,297.363,114.258,82.520
1573890864.718,114.258,25.879,-771.973,187.012,955.566
1573890864.722,22.461,11.719,71.289,-1.953,26.855
1573890864.726,-43.945,16.602,-1000.000,-116.699,-836.426
1573890864.730,35.645,28.809,-164.551,47.363,-264.648
1573890864.734,109.375,34.180,-767.090,191.406,914.062
1573890864.738,41.016,25.391,335.449,54.199,420.898
1573890864.742,-48.828,20.508,-1000.000,-126.465,-708.496
1573890864.746,-2.441,22.949,-338.867,-20.996,-544.922
1573890864.750,94.727,20.020,-840.820,177.246,687.500
1573890864.754,64.453,16.113,646.484,94.727,662.109
1573890864.758,-37.598,13.184,-905.762,-112.793,-476.562
1573890864.761,-20.508,5.371,-772.949,-67.871,-709.961
1573890864.765,81.055,6.348,775.879,151.367,357.910
1573890864.769,91.797,20.996,-990.234,157.715,842.773
1573890864.773,-4.883,20.020,-422.852,-56.152,-246.094
1573890864.777,-47.363,8.301,-1000.000,-115.723,-828.613
1573890864.781,48.340,11.230,141.113,87.402,29.785
1573890864.785,94.727,13.672,-778.320,185.547,963.867
1573890864.789,2.930,9.766,88.379,-1.953,108.887
1573890864.793,-55.664,11.719,-1000.000,-131.836,-833.496
1573890864.797,32.227,19.531,-177.246,33.203,-351.074
1573890864.800,110.352,18.066,-773.926,194.336,882.812
1573890864.804,39.551,5.859,355.469,59.082,451.172
1573890864.808,-44.434,7.812,-1000.000,-126.953,-693.359
1573890864.812,2.441,19.531,-465.820,-25.391,-592.285
1573890864.816,101.074,22.949,-928.711,184.570,602.539
1573890864.820,79.102,24.902,739.258,127.930,683.594
1573890864.824,-28.809,20.508,-810.547,-87.891,-495.117
1573890864.828,-25.391,20.996,-877.930,-79.102,-761.719
1573890864.832,84.961,29.297,606.445,141.602,302.734
1573890864.836,107.910,33.203,-877.930,187.012,872.070
1573890864.840,10.742,28.320,-188.965,-23.438,-214.355
1573890864.843,-23.438,27.832,-1000.000,-97.168,-921.875
1573890864.847,66.406,32.715,-42.480,100.586,-117.188
1573890864.851,117.188,31.738,-769.043,203.613,965.332
1573890864.855,36.133,33.203,198.242,27.344,197.266
1573890864.859,-42.480,27.832,-1000.000,-118.652,-824.707
1573890864.863,15.625,22.461,-302.246,26.367,-428.711
1573890864.867,99.121,25.391,-809.570,193.359,806.641
1573890864.871,50.781,25.391,418.945,80.078,508.301
1573890864.875,-43.457,29.297,-1000.000,-112.305,-692.383
1573890864.879,-13.184,34.180,-533.691,-41.992,-688.477
1573890864.883,81.055,25.879,-997.559,168.457,523.438
1573890864.886,66.895,18.555,837.402,130.371,768.066
1573890864.890,-30.762,26.855,-666.504,-80.566,-376.465
1573890864.894,-31.738,32.715,-1000.000,-79.102,-809.082
1573890864.898,61.035,30.762,423.828,134.766,202.148
1573890864.902,83.496,28.320,-840.820,186.035,926.270
1573890864.906,-4.883,19.043,-132.324,-25.879,-84.473
1573890864.910,-54.199,20.020,-1000.000,-115.234,-897.461
1573890864.914,36.621,27.832,-79.590,80.566,-200.684
1573890864.918,104.980,31.250,-769.531,205.078,958.984
1573890864.922,27.832,30.762,209.473,49.805,296.875
1573890864.925,-45.410,23.926,-1000.000,-104.492,-717.773
1573890864.929,22.461,22.949,-306.152,18.555,-424.316
1573890864.933,118.164,30.762,-818.359,203.125,753.418
1573890864.937,73.242,32.715,491.699,107.910,559.570
1573890864.941,-29.785,27.832,-1000.000,-102.051,-607.910
1573890864.945,-4.395,27.832,-633.789,-52.246,-676.758
1573890864.949,106.934,32.715,906.250,164.551,465.820
1573890864.953,104.980,30.762,924.316,153.809,796.387
1573890864.957,-7.324,22.949,-554.688,-70.312,-301.758
1573890864.961,-28.809,27.832,-1000.000,-96.191,-778.809
1573890864.965,76.172,34.668,294.434,110.840,142.578
1573890864.968,108.887,36.621,-783.691,177.246,942.383
1573890864.972,12.695,33.203,41.992,-10.254,5.859
1573890864.976,-46.875,20.996,-1000.000,-120.605,-829.102
1573890864.980,36.621,29.785,-140.137,46.875,-260.254
1573890864.984,105.469,41.992,-767.578,181.641,896.484
1573890864.988,28.809,31.250,289.551,39.551,358.398
1573890864.992,-54.688,22.949,-1000.000,-128.906,-815.430
1573890864.996,3.418,30.762,-402.344,-15.137,-649.902
1573890865.000,107.422,38.574,-858.398,186.035,666.992
1573890865.004,72.266,31.250,534.668,109.375,622.559
1573890865.008,-41.016,23.926,-982.422,-96.191,-543.457
1573890865.011,-25.391,21.973,-846.191,-59.082,-676.758
1573890865.015,85.938,27.344,621.094,142.578,416.016
1573890865.019,86.914,36.133,-935.547,153.320,845.703
1573890865.023,-20.996,31.250,-353.027,-57.129,-239.746
1573890865.027,-43.945,26.855,-1000.000,-109.375,-901.367
1573890865.031,50.293,24.902,141.113,97.168,-4.395
1573890865.035,105.469,26.367,-768.555,190.918,970.703
1573890865.039,26.367,26.855,115.234,8.789,95.215
1573890865.043,-43.945,27.832,-1000.000,-117.676,-804.199
1573890865.047,32.715,30.273,-202.637,38.574,-297.363
1573890865.050,113.281,26.367,-777.344,188.965,900.391
1573890865.054,51.758,29.785,331.543,65.918,444.336
1573890865.058,-30.762,39.551,-1000.000,-111.328,-734.375
1573890865.062,11.719,41.504,-456.055,-21.484,-630.859
1573890865.066,103.027,43.457,-895.508,178.223,622.070
1573890865.070,82.520,42.969,593.750,128.418,671.875
1573890865.074,-28.320,34.180,-946.777,-95.703,-455.078
1573890865.078,-22.949,30.762,-872.070,-77.637,-720.703
1573890865.082,89.844,38.574,578.613,151.855,303.711
1573890865.086,103.027,36.621,-882.812,181.152,879.395
1573890865.090,-2.930,23.926,-206.543,-30.762,-174.316
1573890865.093,-36.621,23.926,-1000.000,-105.469,-859.375
1573890865.097,61.035,33.691,-7.812,93.262,-49.805
1573890865.101,117.188,37.598,-770.020,204.590,969.727
1573890865.105,36.621,31.738,142.090,26.855,153.809
1573890865.109,-39.551,30.273,-1000.000,-115.234,-847.168
1573890865.113,32.227,37.109,-229.004,35.156,-407.715
1573890865.117,114.746,37.109,-787.598,201.660,826.172
1573890865.121,52.246,31.738,410.156,81.543,532.227
1573890865.125,-46.875,22.461,-1000.000,-117.188,-586.914
1573890865.129,-13.184,23.438,-525.391,-44.922,-579.590
1573890865.133,90.820,27.832,-985.352,171.387,559.082
1573890865.136,69.336,27.344,813.965,131.836,750.977
1573890865.140,-37.598,25.391,-676.270,-83.008,-351.562
1573890865.144,-33.203,26.855,-1000.000,-77.637,-804.199
1573890865.148,69.336,30.762,336.914,128.418,176.270
1573890865.152,95.215,32.227,-836.914,179.199,910.156
1573890865.156,6.348,29.785,-89.844,-17.578,-110.352
1573890865.160,-31.738,30.762,-1000.000,-102.539,-894.531
1573890865.164,53.711,30.273,-113.281,80.078,-186.035
1573890865.168,109.375,22.949,-770.508,197.754,956.543
1573890865.172,36.133,17.090,226.562,31.738,271.484
1573890865.175,-41.992,21.973,-1000.000,-123.047,-797.852
1573890865.179,13.184,25.879,-293.457,13.184,-482.910
1573890865.183,104.492,25.391,-805.176,187.988,767.090
1573890865.187,60.059,28.320,423.828,92.773,558.594
1573890865.191,-42.480,24.414,-1000.000,-112.305,-641.602
1573890865.195,-19.043,24.414,-640.625,-57.617,-745.117
1573890865.199,91.309,31.250,887.695,167.480,437.012
1573890865.203,98.633,30.762,914.062,155.762,785.156
1573890865.207,-6.836,26.855,-578.125,-63.965,-306.152
1573890865.211,-25.391,22.949,-1000.000,-87.891,-812.012
1573890865.215,77.637,25.879,327.148,117.676,130.371
1573890865.218,112.305,30.762,-813.965,179.688,931.641
1573890865.222,18.066,24.414,-58.105,-8.301,-21.484
1573890865.226,-38.086,20.020,-1000.000,-119.141,-827.148
1573890865.230,39.551,18.555,-130.371,48.828,-246.094
1573890865.234,101.562,15.137,-773.926,192.383,935.547
1573890865.238,26.367,15.625,236.328,45.410,368.164
1573890865.242,-59.570,16.602,-1000.000,-127.441,-729.492
1573890865.246,-12.207,14.160,-338.379,-21.973,-498.535
1573890865.250,81.543,15.625,-832.031,171.875,720.703
1573890865.254,50.781,19.531,495.605,96.191,601.562
1573890865.258,-50.293,17.578,-1000.000,-122.070,-604.980
1573890865.261,-25.391,23.438,-746.582,-73.242,-777.832
1573890865.265,85.938,18.066,764.160,148.926,378.418
1573890865.269,80.566,6.348,-999.512,140.137,829.102
1573890865.273,-18.555,7.324,-426.270,-75.195,-307.129
1573890865.277,-38.086,16.113,-1000.000,-113.770,-879.883
1573890865.281,62.988,19.531,106.445,91.309,35.645
1573890865.285,106.934,21.973,-787.109,176.270,975.586
1573890865.289,16.602,23.926,65.918,-7.324,64.453
1573890865.293,-40.527,19.043,-1000.000,-130.859,-830.566
1573890865.297,35.156,25.879,-221.680,27.344,-296.387
1573890865.300,109.375,26.367,-788.086,183.594,888.672
1573890865.304,56.152,16.113,334.473,64.453,441.895
1573890865.308,-33.203,8.789,-1000.000,-116.211,-675.781
1573890865.312,-1.465,1.953,-421.875,-27.832,-545.410
1573890865.316,83.984,6.836,-887.695,155.762,637.207
1573890865.320,54.199,13.672,647.461,93.750,677.246
1573890865.324,-44.922,11.719,-887.207,-104.980,-486.816
1573890865.328,-38.086,10.742,-880.859,-82.031,-751.953
1573890865.332,66.895,11.719,597.168,129.883,337.402
1573890865.336,80.566,8.301,-899.414,150.879,881.836
