timestamps,TP9,AF7,AF8,TP10,Right AUX
1573891048.308,-11.230,29.785,-572.754,-74.219,-321.777
1573891048.312,-30.762,27.832,-1000.000,-103.516,-856.445
1573891048.316,78.613,45.898,317.871,111.328,79.102
1573891048.320,115.234,42.969,-793.457,173.828,941.895
1573891048.324,21.973,38.086,26.855,-18.066,-12.207
1573891048.328,-31.738,35.645,-1000.000,-113.281,-838.867
1573891048.332,51.758,33.203,-156.250,56.152,-230.957
1573891048.336,132.324,37.598,-770.996,193.848,917.969
1573891048.340,65.918,41.016,259.766,59.082,367.188
1573891048.343,-25.879,40.527,-1000.000,-105.469,-701.660
1573891048.347,24.414,35.156,-348.633,6.348,-512.695
1573891048.351,120.117,30.273,-847.168,190.430,694.336
1573891048.355,86.426,28.809,589.355,116.211,616.211
1573891048.359,-12.207,30.273,-958.984,-82.520,-555.664
1573891048.363,0.977,23.926,-758.789,-55.664,-745.117
1573891048.367,103.027,21.484,756.348,149.902,362.793
1573891048.371,112.793,33.691,-965.332,160.645,855.957
1573891048.375,14.648,35.645,-366.699,-50.781,-205.078
1573891048.379,-11.230,40.039,-1000.000,-99.609,-794.922
1573891048.383,87.891,39.062,98.633,102.539,6.348
1573891048.386,127.930,29.785,-776.367,184.570,939.941
1573891048.390,32.715,37.598,117.188,-4.883,92.285
1573891048.394,-25.879,46.875,-1000.000,-127.930,-860.840
1573891048.398,46.875,44.922,-197.266,36.133,-377.441
1573891048.402,114.258,39.062,-775.879,188.477,847.656
1573891048.406,53.223,38.086,358.398,60.059,468.750
1573891048.410,-33.691,29.785,-1000.000,-122.559,-661.621
1573891048.414,6.348,27.832,-443.359,-31.250,-593.262
1573891048.418,103.516,32.715,-903.809,170.410,602.539
1573891048.422,78.125,33.203,686.523,120.605,701.660
1573891048.426,-28.809,33.203,-852.051,-91.309,-444.336
1573891048.429,-23.438,31.250,-879.395,-81.055,-791.016
1573891048.433,81.543,34.668,585.938,130.859,262.695
1573891048.437,101.562,39.551,-864.746,160.645,890.625
1573891048.441,0.488,33.691,-177.734,-46.387,-126.465
1573891048.445,-41.992,22.949,-1000.000,-119.629,-810.059
1573891048.449,54.199,17.090,40.527,76.172,-69.336
1573891048.453,107.422,20.508,-758.301,181.641,967.773
1573891048.457,27.344,26.367,179.688,10.254,201.172
1573891048.461,-40.039,28.809,-1000.000,-125.000,-826.172
1573891048.465,23.438,32.227,-229.492,16.113,-444.336
1573891048.468,114.258,33.691,-780.273,187.012,808.594
1573891048.472,64.941,27.832,368.652,77.148,506.836
1573891048.476,-37.109,25.879,-1000.000,-117.188,-655.762
1573891048.480,-5.371,32.227,-465.332,-39.551,-650.879
1573891048.484,93.262,28.809,-970.703,161.621,523.438
1573891048.488,82.520,21.484,892.578,126.953,746.582
1573891048.492,-21.973,20.020,-606.445,-85.938,-393.555
1573891048.496,-33.691,23.926,-949.219,-97.168,-797.363
1573891048.500,65.918,22.949,520.996,106.445,203.613
1573891048.504,86.914,19.043,-815.918,151.855,937.012
1573891048.508,-13.184,22.461,-58.594,-45.410,-65.430
1573891048.511,-57.617,20.996,-1000.000,-137.207,-902.344
1573891048.515,32.227,19.531,-68.848,41.992,-218.262
1573891048.519,93.262,21.484,-760.742,166.016,945.801
1573891048.523,22.949,20.508,251.953,15.137,295.898
1573891048.527,-46.387,14.648,-1000.000,-133.789,-757.812
1573891048.531,14.648,21.484,-314.453,-7.324,-475.098
1573891048.535,95.215,30.762,-825.684,166.504,731.934
1573891048.539,51.758,34.180,544.434,83.008,574.707
1573891048.543,-35.156,37.598,-1000.000,-104.004,-563.965
1573891048.547,-11.719,34.180,-639.648,-57.129,-696.289
1573891048.551,84.961,29.785,899.902,144.531,436.035
1573891048.554,82.520,29.297,974.609,134.766,806.641
1573891048.558,-19.043,28.320,-472.656,-72.754,-300.781
1573891048.562,-29.297,20.508,-1000.000,-91.797,-860.352
1573891048.566,74.219,17.578,298.340,116.699,77.637
1573891048.570,107.422,31.250,-777.832,179.199,935.547
1573891048.574,13.672,32.715,55.664,-13.184,-28.320
1573891048.578,-34.668,26.367,-1000.000,-122.070,-848.145
1573891048.582,46.875,32.715,-131.348,48.340,-230.957
1573891048.586,111.328,37.598,-762.207,194.336,914.062
1573891048.590,46.875,38.574,290.527,52.734,371.094
1573891048.593,-32.715,36.133,-1000.000,-116.699,-739.258
1573891048.597,18.555,36.133,-342.773,-9.766,-533.691
1573891048.601,122.559,40.527,-831.543,188.477,695.801
1573891048.605,82.031,28.809,546.387,111.328,644.531
1573891048.609,-35.156,20.508,-995.117,-114.258,-514.160
1573891048.613,-17.090,29.785,-757.324,-70.312,-713.379
1573891048.617,74.219,39.062,772.949,139.160,384.277
1573891048.621,78.613,37.109,987.305,144.531,821.289
1573891048.625,-21.484,27.344,-451.660,-66.406,-265.137
1573891048.629,-52.246,28.320,-1000.000,-121.094,-845.703
