timestamps,TP9,AF7,AF8,TP10,Right AUX
1571283675.300,40.527,237.793,166.016,40.527,65.918
1571283675.304,35.645,484.863,349.121,40.527,55.176
1571283675.307,41.504,194.336,117.676,37.598,-31.250
1571283675.311,49.316,-33.203,-49.316,23.438,-19.043
1571283675.315,56.641,273.926,192.383,22.461,78.125
1571283675.319,51.758,315.430,228.516,30.762,78.125
1571283675.323,35.645,-164.551,-125.488,26.855,-9.277
1571283675.327,41.504,-750.000,-552.734,27.832,-56.152
1571283675.331,53.711,-418.457,-276.367,36.133,28.320
1571283675.335,56.152,215.332,187.500,37.109,78.125
1571283675.339,50.781,-150.879,-116.211,36.621,-27.344
1571283675.343,40.527,-323.242,-234.375,34.668,-53.711
1571283675.346,46.387,40.039,38.086,43.457,13.184
1571283675.350,50.781,374.512,285.156,55.664,70.801
1571283675.354,33.203,283.691,217.773,48.340,35.156
1571283675.358,22.461,-58.105,-51.758,37.598,-49.805
1571283675.362,32.715,39.551,15.137,45.898,-4.395
1571283675.366,42.480,198.730,134.277,53.711,84.961
1571283675.370,40.527,-258.301,-209.961,38.574,38.574
1571283675.374,43.457,-726.074,-547.852,34.668,-53.711
1571283675.378,41.992,-426.270,-322.266,34.180,-54.199
1571283675.382,40.527,53.711,25.879,43.457,41.992
1571283675.386,30.273,136.719,71.289,40.039,69.824
1571283675.389,24.902,-70.801,-111.328,34.668,-5.371
1571283675.393,27.832,-171.875,-220.703,36.133,-33.691
1571283675.397,37.109,-232.422,-284.668,54.199,10.254
1571283675.401,27.832,-45.410,-130.859,59.082,62.012
1571283675.405,5.371,74.219,-46.387,42.969,19.043
1571283675.409,1.465,29.785,-89.844,38.086,-20.508
1571283675.413,20.508,-81.543,-179.199,42.480,26.855
1571283675.417,34.180,-438.477,-429.688,57.617,65.918
1571283675.421,10.254,-343.750,-334.473,46.875,36.621
1571283675.425,8.301,-45.410,-133.789,52.246,-21.484
1571283675.429,29.297,-134.277,-220.215,58.105,-9.277
1571283675.432,36.621,49.316,-57.617,47.363,85.449
1571283675.436,20.020,380.859,208.984,34.180,89.355
1571283675.440,9.766,257.812,113.281,31.738,10.742
1571283675.444,23.438,20.020,-55.664,34.180,1.465
1571283675.448,41.504,-9.766,-61.035,41.992,69.824
1571283675.452,40.527,53.223,-3.906,51.270,67.871
1571283675.456,23.438,31.250,-17.090,46.875,7.812
1571283675.460,29.785,-270.020,-247.559,44.922,-5.371
1571283675.464,44.434,-468.262,-390.137,49.805,28.320
1571283675.468,40.039,-62.012,-68.359,42.480,94.238
1571283675.471,36.621,117.676,45.898,31.250,24.902
1571283675.475,40.039,-575.195,-508.789,26.367,-90.332
1571283675.479,41.992,-763.184,-616.211,27.344,-26.855
1571283675.483,36.621,-19.531,-28.320,38.086,94.727
1571283675.487,30.762,112.305,35.156,33.691,43.457
1571283675.491,27.344,-257.812,-255.371,27.344,-47.363
1571283675.495,25.879,-262.207,-253.906,32.715,-19.043
1571283675.499,35.156,138.672,54.199,49.805,85.938
1571283675.503,34.668,208.496,104.492,55.176,83.008
1571283675.507,29.297,-231.445,-218.262,47.363,14.648
1571283675.511,34.180,-499.023,-405.762,37.109,6.348
1571283675.514,43.457,-312.500,-255.371,41.992,66.406
1571283675.518,44.434,-87.891,-82.031,46.875,93.262
1571283675.522,35.645,-506.836,-399.902,37.109,14.648
1571283675.526,33.691,-542.969,-423.828,32.227,-16.113
1571283675.530,54.199,-48.828,-72.754,47.852,25.391
1571283675.534,62.988,150.879,78.125,61.523,85.449
1571283675.538,45.410,98.145,47.363,43.457,51.758
1571283675.542,38.086,33.691,-8.789,29.297,-1.465
1571283675.546,54.688,112.305,44.434,44.922,36.621
1571283675.550,58.594,232.910,149.902,59.082,103.027
1571283675.554,42.969,-67.871,-68.359,50.293,37.109
1571283675.557,27.832,-475.098,-363.770,34.180,-40.527
1571283675.561,35.645,-326.172,-246.582,36.621,-14.648
1571283675.565,50.781,-321.777,-242.188,54.688,64.453
1571283675.569,38.086,-446.777,-319.824,52.246,62.012
1571283675.573,30.762,-92.773,-62.988,51.758,0.977
1571283675.577,36.621,-51.270,-71.289,55.664,-27.344
1571283675.581,39.062,-58.105,-81.055,49.316,41.016
1571283675.585,35.156,232.422,149.902,42.969,95.703
1571283675.589,32.227,304.199,186.035,31.250,27.344
1571283675.593,35.645,60.059,-9.277,20.996,-9.277
1571283675.596,42.969,4.883,-46.875,19.531,43.457
1571283675.600,53.223,110.840,46.875,33.691,91.309
1571283675.604,41.504,-77.637,-85.449,34.668,22.949
1571283675.608,32.227,-426.758,-347.656,28.809,-54.688
1571283675.612,48.340,-774.902,-602.539,43.457,-41.016
1571283675.616,36.621,-263.672,-194.336,36.133,63.477
1571283675.620,18.555,216.309,150.391,33.691,52.246
1571283675.624,37.109,-36.133,-55.664,55.176,-31.250
1571283675.628,50.781,-1.465,-26.367,45.898,-15.137
1571283675.632,38.086,447.266,315.430,22.949,72.754
1571283675.636,16.113,665.527,486.816,9.277,81.543
1571283675.639,2.441,382.812,294.434,4.395,11.719
1571283675.643,-12.695,179.199,159.180,-11.719,-13.184
1571283675.647,-16.602,130.371,120.605,-19.043,26.855
1571283675.651,-33.691,280.762,248.535,-22.949,73.730
1571283675.655,-49.316,24.414,57.129,-41.504,21.484
1571283675.659,-54.199,-447.266,-300.781,-72.754,-39.062
1571283675.663,-60.547,22.461,45.410,-87.891,1.953
1571283675.667,-32.227,476.562,375.488,-60.059,62.988
1571283675.671,-44.434,428.223,345.215,-71.289,30.273
1571283675.675,-57.617,195.801,166.992,-85.449,-38.574
1571283675.679,-42.480,143.555,121.094,-70.312,-30.762
1571283675.682,-32.715,373.047,301.270,-51.758,42.969
1571283675.686,-36.133,471.191,373.047,-47.363,52.734
1571283675.690,-43.457,375.977,278.320,-50.293,-20.996
1571283675.694,-29.297,111.328,45.410,-39.551,-60.547
1571283675.698,-5.371,-44.922,-74.707,-26.367,3.418
1571283675.702,6.836,19.043,0.977,-24.414,66.406
1571283675.706,7.324,223.633,148.438,-31.738,27.832
